run,t_s,I,Q
8,0.00247,0.801017375,0.489667796
8,0.00248,0.65143874,0.692694407
8,0.00249,0.255624984,1.02392528
8,0.0025,0.123553762,0.995882946
8,0.00251,-0.316126495,0.985147206
8,0.00252,-0.527591637,0.778715113
8,0.00253,-0.81784829,0.562297302
8,0.00254,-1.04710237,0.434208513
8,0.00255,-0.970733256,0.00329876739
8,0.00256,-0.965249224,-0.288314294
8,0.00257,-0.784692732,-0.690071197
8,0.00258,-0.499646781,-0.806200552
8,0.00259,-0.364963504,-0.89387154
8,0.0026,0.0280715644,-1.09966334
8,0.00261,0.174781552,-0.92077658
8,0.00262,0.712988779,-0.825473793
8,0.00263,0.833779357,-0.627525262
8,0.00264,0.941270982,-0.348895576
8,0.00265,0.908990897,-0.0103679674
8,0.00266,0.882378875,0.330101595
8,0.00267,0.819613834,0.562155645
8,0.00268,0.570724705,0.807335536
8,0.00269,0.254668289,0.960558018
8,0.0027,-0.0943458192,0.949617449
8,0.00271,-0.229747727,1.0502919
8,0.00272,-0.476100212,0.822232761
8,0.00273,-0.653856925,0.567904341
8,0.00274,-0.990458916,0.331331678
8,0.00275,-1.00799357,0.128231204
8,0.00276,-0.904992457,-0.197683603
8,0.00277,-0.803874426,-0.523827556
8,0.00278,-0.65144231,-0.910286668
8,0.00279,-0.379737187,-0.919138282
8,0.0028,-0.12511081,-1.05859685
8,0.00281,0.367981743,-0.838990078
8,0.00282,0.484309132,-0.793195456
8,0.00283,0.751370456,-0.703923975
8,0.00284,0.891302166,-0.269479961
8,0.00285,1.07466192,-0.0639450752
8,0.00286,0.999754931,0.207499721
8,0.00287,0.783845957,0.578959633
8,0.00288,0.495148003,0.729249046
8,0.00289,0.355011434,0.9958342
8,0.0029,0.100227524,1.00033842
8,0.00291,-0.278577876,1.00728141
8,0.00292,-0.598709917,0.808683423
8,0.00293,-0.752300372,0.507419576
8,0.00294,-0.896552138,0.463349743
8,0.00295,-0.935375228,0.114463544
8,0.00296,-0.927566281,-0.272630281
8,0.00297,-0.808541536,-0.494480522
8,0.00298,-0.599440589,-0.69079883
8,0.00299,-0.296821857,-0.921948212
8,0.003,-0.0671245614,-1.03218704
8,0.00301,0.199049779,-1.02878399
8,0.00302,0.646845825,-0.679481122
8,0.00303,0.904715555,-0.713943207
8,0.00304,0.845152688,-0.339466371
8,0.00305,1.00909702,-0.129594603
8,0.00306,1.00856481,0.409430533
8,0.00307,0.856083391,0.584911706
8,0.00308,0.578587742,0.872191126
8,0.00309,0.472867511,0.89586708
8,0.0031,-0.0876606437,0.950246682
8,0.00311,-0.287284567,0.994319683
8,0.00312,-0.695471116,0.907226481
8,0.00313,-0.708479442,0.662450931
8,0.00314,-0.875569785,0.261081142
8,0.00315,-0.929991612,0.0687732145
8,0.00316,-0.906225181,-0.142708895
8,0.00317,-0.845131627,-0.618352545
8,0.00318,-0.637062857,-0.783427895
8,0.00319,-0.333377344,-0.91737278
8,0.0032,0.0331898376,-1.04716592
8,0.00321,0.226140314,-0.995524747
8,0.00322,0.576223625,-0.864840891
8,0.00323,0.666011235,-0.636485101
8,0.00324,0.851032257,-0.392430886
8,0.00325,0.979767774,-0.0260695457
8,0.00326,0.991007183,0.279651578
8,0.00327,0.856769255,0.521558326
8,0.00328,0.604258385,0.859584049
8,0.00329,0.382834529,0.99746325
8,0.0033,0.0404895496,1.02246393
8,0.00331,-0.321269835,1.09945493
8,0.00332,-0.526527525,0.985398886
8,0.00333,-0.707931938,0.569555261
8,0.00334,-0.915262548,0.23253927
8,0.00335,-0.888925301,0.110651335
8,0.00336,-0.903353785,-0.32864042
8,0.00337,-0.821763449,-0.649174421
8,0.00338,-0.643820812,-0.807416187
8,0.00339,-0.339007328,-0.890212213
8,0.0034,-0.189170042,-1.04161483
8,0.00341,0.357563082,-0.894531159
8,0.00342,0.679912602,-0.883874418
8,0.00343,0.829818151,-0.604846215
8,0.00344,0.995047973,-0.390048694
8,0.00345,1.02851497,-0.0428074853
8,0.00346,1.02301659,0.360388577
8,0.00347,0.91816024,0.52447318
8,0.00348,0.613220214,0.827647758
8,0.00349,0.358128422,1.03716791
8,0.0035,0.0771436666,0.878760653
8,0.00351,-0.296097398,0.936374483
8,0.00352,-0.58412667,0.83056605
8,0.00353,-0.685544063,0.565433682
8,0.00354,-0.915466495,0.311673365
8,0.00355,-1.01723199,-0.0314678138
8,0.00356,-1.02823656,-0.108506384
8,0.00357,-0.776628125,-0.637592322
8,0.00358,-0.613997677,-0.729725533
8,0.00359,-0.219172297,-0.903968565
8,0.0036,0.113814327,-0.990286382
8,0.00361,0.374539779,-0.907285243
8,0.00362,0.566711743,-0.787944206
8,0.00363,0.924176694,-0.575013159
8,0.00364,0.977639264,-0.237748898
8,0.00365,1.05369814,-0.0597156505
8,0.00366,0.96068823,0.304629247
8,0.00367,0.709269431,0.599731103
8,0.00368,0.607759926,0.837902629
8,0.00369,0.346917068,1.00068395
8,0.0037,-0.00515538938,1.04083372
8,0.00371,-0.146106731,0.887726153
8,0.00372,-0.670951609,0.947207555
8,0.00373,-0.843487614,0.755278922
8,0.00374,-1.01694536,0.421965526
8,0.00375,-0.889206081,-0.00887832659
8,0.00376,-0.901201863,-0.257295717
8,0.00377,-0.881956627,-0.636705069
8,0.00378,-0.581844666,-0.805069888
8,0.00379,-0.35839429,-0.870031783
8,0.0038,-0.173711408,-1.06375758
8,0.00381,0.316365101,-0.971024154
8,0.00382,0.653843059,-0.826020435
8,0.00383,0.85441678,-0.760024187
8,0.00384,0.830702167,-0.412287768
8,0.00385,0.992068606,0.0993515093
8,0.00386,0.891716521,0.309083197
8,0.00387,0.747195012,0.579269372
8,0.00388,0.518975238,0.842271335
8,0.00389,0.26023141,0.882276343
8,0.0039,-0.0579421813,0.994864802
8,0.00391,-0.155453196,0.926241719
8,0.00392,-0.569448155,0.820163645
8,0.00393,-0.687820594,0.707288376
8,0.00394,-0.82201055,0.270765277
8,0.00395,-0.895690747,-0.00239444911
8,0.00396,-0.94633816,-0.300396496
8,0.00397,-0.674915152,-0.396982976
8,0.00398,-0.636776434,-0.689161303
8,0.00399,-0.408209982,-0.84699432
8,0.004,0.0841653304,-1.11399837
8,0.00401,0.237731434,-0.966452864
8,0.00402,0.510223821,-0.875284332
8,0.00403,0.804670619,-0.639839284
8,0.00404,1.00330013,-0.148836004
8,0.00405,0.930357814,0.0269495937
8,0.00406,0.961593395,0.269585019
8,0.00407,0.869593842,0.552199704
8,0.00408,0.529067792,0.818177752
8,0.00409,0.32723644,0.988821331
8,0.0041,0.0570636452,0.955817712
8,0.00411,-0.206788222,1.01684482
8,0.00412,-0.358521217,0.749396636
8,0.00413,-0.847036061,0.610196883
8,0.00414,-0.969036447,0.487062091
8,0.00415,-0.91976856,-0.0502223709
8,0.00416,-0.868542032,-0.311585876
8,0.00417,-0.845262002,-0.512356553
8,0.00418,-0.454760403,-0.821435715
8,0.00419,-0.421102174,-0.913642317
8,0.0042,-0.0382203368,-0.967321458
8,0.00421,0.200628868,-1.10481822
8,0.00422,0.547911913,-0.826411606
8,0.00423,0.821926383,-0.589486588
8,0.00424,0.974647153,-0.195400879
8,0.00425,0.981427168,-0.109347376
8,0.00426,1.07147391,0.251759828
8,0.00427,0.724378185,0.598415371
8,0.00428,0.550195482,0.751471818
8,0.00429,0.343204514,0.882732095
8,0.0043,-0.0216390012,1.00625705
8,0.00431,-0.321331496,0.927296216
8,0.00432,-0.514340906,0.903796182
8,0.00433,-0.725045505,0.735259027
8,0.00434,-1.00843942,0.372447208
8,0.00435,-0.902766602,0.0411877577
8,0.00436,-0.987781064,-0.322077434
8,0.00437,-0.809153563,-0.691687708
8,0.00438,-0.736243917,-0.73175368
8,0.00439,-0.28001021,-0.936356942
8,0.0044,-0.0224649166,-0.882062364
8,0.00441,0.31017822,-0.877129727
8,0.00442,0.492920092,-0.918191665
8,0.00443,0.743194106,-0.577427599
8,0.00444,1.09263847,-0.481083846
8,0.00445,0.971650897,0.0119438555
8,0.00446,0.879854637,0.183739067
8,0.00447,0.915175681,0.528250755
8,0.00448,0.558473534,0.729381723
8,0.00449,0.414104408,0.819890311
8,0.0045,0.149680375,0.934635546
8,0.00451,-0.301273434,0.978916156
8,0.00452,-0.601066952,0.800861728
8,0.00453,-0.684237339,0.696315811
8,0.00454,-0.885557715,0.339400833
8,0.00455,-0.946642461,0.19392269
8,0.00456,-1.08562697,-0.201250906
8,0.00457,-0.782348943,-0.588457404
8,0.00458,-0.459407041,-0.76449729
8,0.00459,-0.210211835,-1.03504764
8,0.0046,0.00540932556,-1.03936876
8,0.00461,0.300648693,-0.991942814
8,0.00462,0.520120837,-0.793668178
8,0.00463,0.934822358,-0.468400915
8,0.00464,0.91762563,-0.336321889
8,0.00465,0.96605144,0.0158999523
8,0.00466,1.01096555,0.196297452
8,0.00467,1.00993174,0.440667739
8,0.00468,0.508657473,0.70086935
8,0.00469,0.265512574,0.912038759
8,0.0047,0.00471680377,1.06629801
8,0.00471,-0.354462324,0.958581111
8,0.00472,-0.592314869,0.792038328
8,0.00473,-0.741419192,0.643340665
8,0.00474,-0.893991816,0.321946879
8,0.00475,-1.07507482,-0.0435464421
8,0.00476,-0.902990955,-0.337765779
8,0.00477,-0.802316752,-0.540483671
8,0.00478,-0.648626156,-0.850852933
8,0.00479,-0.337926617,-0.925017849
8,0.0048,0.00749493459,-1.02855656
8,0.00481,0.336998501,-1.00615362
8,0.00482,0.524145641,-0.81501759
8,0.00483,0.869660816,-0.635918999
8,0.00484,0.959223966,-0.416922786
8,0.00485,0.895873219,0.0159741537
8,0.00486,0.997233744,0.25050167
8,0.00487,0.784403651,0.523020417
8,0.00488,0.585092443,0.800585161
8,0.00489,0.319944941,0.907315888
8,0.0049,-0.113249219,0.960057114
8,0.00491,-0.205389,0.873176815
8,0.00492,-0.487033605,1.00514111
8,0.00493,-0.812635314,0.664962735
8,0.00494,-0.915198236,0.26868018
8,0.00495,-0.972166923,0.0589916738
8,0.00496,-0.892268542,-0.42191216
8,0.00497,-0.775623847,-0.620622707
8,0.00498,-0.607389942,-0.669772507
8,0.00499,-0.277634861,-0.972206752
8,0.005,0.0195010326,-0.968650289
8,0.00501,0.324363223,-1.04702573
8,0.00502,0.511592221,-0.873169135
8,0.00503,0.850515839,-0.635034916
8,0.00504,0.787151642,-0.349376363
8,0.00505,1.02492434,-0.0622261424
8,0.00506,0.963443093,0.320806694
8,0.00507,0.909991604,0.592884471
8,0.00508,0.66276995,0.692255014
8,0.00509,0.315948202,1.02583279
8,0.0051,-0.149836254,1.00645185
8,0.00511,-0.398239524,1.09699609
8,0.00512,-0.555903638,0.669695826
8,0.00513,-0.783402083,0.625074348
8,0.00514,-0.941911162,0.313369852
8,0.00515,-1.03091638,0.0877401306
8,0.00516,-1.02068997,-0.248525118
8,0.00517,-0.872935557,-0.601217484
8,0.00518,-0.664801308,-0.712666501
8,0.00519,-0.348791748,-0.917802983
8,0.0052,-0.147302012,-0.814543123
8,0.00521,0.301715427,-1.01875368
8,0.00522,0.596137273,-0.792441237
8,0.00523,0.754442525,-0.662867254
8,0.00524,0.888853687,-0.332705271
8,0.00525,0.979809461,-0.00430699702
8,0.00526,1.03546011,0.379632138
8,0.00527,0.941015837,0.556850069
8,0.00528,0.618446355,0.799264807
8,0.00529,0.374034997,1.00570246
8,0.0053,0.0618562145,0.984821764
8,0.00531,-0.141215956,1.04329409
8,0.00532,-0.47412831,0.83621732
8,0.00533,-0.681884932,0.552669014
8,0.00534,-0.954426302,0.355961143
8,0.00535,-1.11353175,-0.0821570502
8,0.00536,-0.848066163,-0.248442912
8,0.00537,-0.760494274,-0.603098011
8,0.00538,-0.619782093,-0.768701671
8,0.00539,-0.357981442,-1.0104221
8,0.0054,0.0352534708,-0.939911174
8,0.00541,0.411730363,-0.920412902
8,0.00542,0.564112393,-0.997118866
8,0.00543,0.698651101,-0.543978175
8,0.00544,1.0708327,-0.261943728
8,0.00545,0.995890896,-0.0185336516
8,0.00546,0.878054053,0.265624622
8,0.00547,0.864179423,0.558005084
8,0.00548,0.594395978,0.815144947
8,0.00549,0.333596013,1.02947657
8,0.0055,0.141695865,0.987508509
8,0.00551,-0.202520331,0.997557666
8,0.00552,-0.658909699,0.902779175
8,0.00553,-0.733347389,0.664838195
8,0.00554,-0.922385983,0.356560306
8,0.00555,-0.995526213,-0.0061442796
8,0.00556,-0.860766433,-0.365952502
8,0.00557,-0.901240247,-0.476192909
8,0.00558,-0.611440415,-0.91370287
8,0.00559,-0.301751827,-0.854218155
8,0.0056,0.0151392528,-1.0539158
8,0.00561,0.295556384,-0.924579021
8,0.00562,0.567298395,-0.805386639
8,0.00563,0.848818961,-0.402924297
8,0.00564,0.956250742,-0.475595763
8,0.00565,0.975611364,-0.0261290117
8,0.00566,0.964156977,0.280082684
8,0.00567,0.874911493,0.579668392
8,0.00568,0.546056611,0.739945728
8,0.00569,0.325243077,0.920038189
8,0.0057,0.0877423253,0.919733021
8,0.00571,-0.35229012,0.940043218
8,0.00572,-0.512920515,0.877549287
8,0.00573,-0.787370722,0.445456419
8,0.00574,-0.9704961,0.385620068
8,0.00575,-0.904478832,0.0833890555
8,0.00576,-0.981699293,-0.264030017
8,0.00577,-0.985972382,-0.558697625
8,0.00578,-0.571648837,-0.712906928
8,0.00579,-0.26707572,-0.991454494
8,0.0058,0.0317086627,-0.938104332
8,0.00581,0.329326109,-0.952090217
8,0.00582,0.585659792,-0.969344018
8,0.00583,0.823745154,-0.661000938
8,0.00584,0.961642126,-0.310672121
8,0.00585,0.915313846,-0.124614856
8,0.00586,1.06402518,0.363231536
8,0.00587,0.839894547,0.604753978
8,0.00588,0.604962673,0.797561124
8,0.00589,0.338756959,1.11632532
8,0.0059,0.0578863021,0.934233832
8,0.00591,-0.207033518,0.962547398
8,0.00592,-0.602686534,0.79338005
8,0.00593,-0.782745154,0.666746719
8,0.00594,-0.922053854,0.222905574
8,0.00595,-0.994690435,-0.0333527418
8,0.00596,-0.8879381,-0.236735263
8,0.00597,-0.772525575,-0.548956149
8,0.00598,-0.649036693,-0.893165514
8,0.00599,-0.354894645,-0.880511313
8,0.006,-0.0647893386,-0.997340141
8,0.00601,0.303168105,-0.774688482
8,0.00602,0.484826827,-0.876822887
8,0.00603,0.883019475,-0.434427984
8,0.00604,0.960451085,-0.144884809
8,0.00605,1.05637217,-0.100942442
8,0.00606,1.10988172,0.336191548
8,0.00607,0.947893748,0.556043746
8,0.00608,0.613582964,0.889948002
8,0.00609,0.347479521,0.858458397
8,0.0061,-0.0657734556,1.10049811
8,0.00611,-0.210707592,0.97195327
8,0.00612,-0.499630962,0.741207794
8,0.00613,-0.854066221,0.606628906
8,0.00614,-0.968473409,0.445193159
8,0.00615,-1.01142001,-0.0622839486
8,0.00616,-1.08662824,-0.322267332
8,0.00617,-0.74517434,-0.54610039
8,0.00618,-0.607409061,-0.913157699
8,0.00619,-0.329858387,-1.00128931
8,0.0062,-0.0253988016,-0.880402501
8,0.00621,0.246610718,-0.758435693
8,0.00622,0.619197367,-0.896543666
8,0.00623,0.796454792,-0.682990091
8,0.00624,0.918934947,-0.350543248
8,0.00625,1.04729404,-0.0964083073
8,0.00626,0.848712838,0.292993343
8,0.00627,0.890781331,0.588022536
8,0.00628,0.587726417,0.754434562
8,0.00629,0.324366302,0.991837611
8,0.0063,0.051265852,0.875512051
8,0.00631,-0.349212669,1.01485927
8,0.00632,-0.53655237,0.841788159
8,0.00633,-0.637379787,0.669668792
8,0.00634,-0.894668455,0.371144156
8,0.00635,-0.903293682,-0.0124538245
8,0.00636,-0.964656381,-0.196877426
8,0.00637,-0.685352873,-0.617060399
8,0.00638,-0.61617704,-0.966332731
8,0.00639,-0.400837164,-0.795825078
8,0.0064,-0.0566842181,-0.963423837
8,0.00641,0.301088666,-0.93978372
8,0.00642,0.550444599,-0.779856098
8,0.00643,0.794686684,-0.669627563
8,0.00644,0.998033249,-0.269353864
8,0.00645,1.06136556,-0.0777641464
8,0.00646,0.896406507,0.346578317
8,0.00647,0.913842055,0.616657956
8,0.00648,0.598165391,0.721288554
8,0.00649,0.342427103,1.03975338
8,0.0065,0.11297642,1.00812651
8,0.00651,-0.296790336,0.801223742
8,0.00652,-0.524795932,0.762929416
8,0.00653,-0.849599266,0.577904881
8,0.00654,-0.892532601,0.294436189
8,0.00655,-0.913892239,-0.0247941508
8,0.00656,-0.888790601,-0.216428721
8,0.00657,-0.727543309,-0.520042212
8,0.00658,-0.641982866,-0.81607706
8,0.00659,-0.225212196,-0.925066954
8,0.0066,0.0188422931,-1.06253485
8,0.00661,0.217715811,-1.05385629
8,0.00662,0.65342482,-0.948250456
8,0.00663,0.779774691,-0.753028195
8,0.00664,0.924547811,-0.259933873
8,0.00665,0.905731384,-0.0418444436
8,0.00666,1.09204359,0.306343048
8,0.00667,0.758785088,0.518511331
8,0.00668,0.621552189,0.802830782
8,0.00669,0.229431368,0.861097692
8,0.0067,0.123207055,0.865934145
8,0.00671,-0.375614472,0.946981106
8,0.00672,-0.602571518,0.954180719
8,0.00673,-0.746357272,0.600711643
8,0.00674,-0.903660411,0.344665934
8,0.00675,-1.06579203,-0.0125774683
8,0.00676,-1.09431751,-0.42089827
8,0.00677,-0.816433782,-0.55512015
8,0.00678,-0.574771557,-0.847483678
8,0.00679,-0.370271721,-0.945956052
8,0.0068,-0.0563028225,-1.06610498
8,0.00681,0.297069782,-1.01120499
8,0.00682,0.564034448,-0.903371431
8,0.00683,0.783595885,-0.654265797
8,0.00684,0.963749053,-0.296005286
8,0.00685,0.972923137,0.0847077962
8,0.00686,0.983956035,0.319819
8,0.00687,0.93417254,0.640963495
8,0.00688,0.615845757,0.930493478
8,0.00689,0.32080763,0.885576125
8,0.0069,0.0146772273,0.959568394
8,0.00691,-0.271247278,1.04203395
8,0.00692,-0.609726207,0.903925812
8,0.00693,-0.846310265,0.754460068
8,0.00694,-0.914320779,0.359446438
8,0.00695,-1.02736897,-0.0853734011
8,0.00696,-0.836270702,-0.177645971
8,0.00697,-0.897475994,-0.609337323
8,0.00698,-0.51776512,-0.847913238
8,0.00699,-0.317934885,-0.981830091
8,0.007,-0.0192313072,-1.0024535
8,0.00701,0.231303588,-0.913947524
8,0.00702,0.563746118,-0.79516724
8,0.00703,0.692428178,-0.673115606
8,0.00704,0.965134117,-0.373212603
8,0.00705,1.00304277,-0.108719037
8,0.00706,0.949913041,0.351021813
8,0.00707,0.810462477,0.626688128
8,0.00708,0.577666428,0.728687252
8,0.00709,0.334886035,1.00148717
8,0.0071,-0.00021647342,0.933983537
8,0.00711,-0.292013309,0.901841847
8,0.00712,-0.583871543,0.746093959
8,0.00713,-0.894923946,0.475364796
8,0.00714,-0.838858219,0.340756041
8,0.00715,-1.02506587,-0.00432330726
8,0.00716,-0.900100631,-0.378090652
8,0.00717,-0.783962006,-0.590798629
8,0.00718,-0.567832698,-0.727305274
8,0.00719,-0.191196445,-0.937715
8,0.0072,-0.0344335569,-0.950918997
8,0.00721,0.131398965,-0.983046815
8,0.00722,0.523028924,-0.797698026
8,0.00723,0.91012826,-0.623775298
8,0.00724,0.871530211,-0.35798367
8,0.00725,1.09639478,0.00975872676
8,0.00726,1.09223592,0.25892648
8,0.00727,0.862305517,0.579360308
8,0.00728,0.650616417,0.777003449
8,0.00729,0.412739914,0.961179607
8,0.0073,0.0868560588,0.989389831
8,0.00731,-0.189841618,0.983291874
8,0.00732,-0.567416975,0.885594038
8,0.00733,-0.85999014,0.59809901
8,0.00734,-0.844201858,0.342772912
8,0.00735,-0.963053707,-0.0133603866
8,0.00736,-0.928313029,-0.399338219
8,0.00737,-0.821369604,-0.597445573
8,0.00738,-0.684516265,-0.734702594
8,0.00739,-0.364943642,-0.881625884
8,0.0074,0.00935424221,-0.984977497
8,0.00741,0.194642385,-0.860185496
8,0.00742,0.707580325,-0.873185465
8,0.00743,0.777929463,-0.634662924
8,0.00744,1.0052338,-0.388992809
8,0.00745,0.956991942,-0.0479879919
8,0.00746,0.844926805,0.24520273
8,0.00747,0.76834986,0.474599487
8,0.00748,0.608093429,0.823129793
8,0.00749,0.492170341,1.05483547
8,0.0075,-0.0201771543,0.973409706
8,0.00751,-0.321727994,0.992098618
8,0.00752,-0.440380446,0.821238576
8,0.00753,-0.660699555,0.661250218
8,0.00754,-0.953215922,0.316066018
8,0.00755,-1.05549214,-0.0330746297
8,0.00756,-0.813368639,-0.272642134
8,0.00757,-0.791182544,-0.67255914
8,0.00758,-0.531048136,-0.735568169
8,0.00759,-0.328602317,-1.00830869
8,0.0076,-0.0871454603,-0.96114779
8,0.00761,0.305645177,-1.00349125
8,0.00762,0.602443645,-0.85627663
8,0.00763,0.838695607,-0.599691781
8,0.00764,0.990782681,-0.480569397
8,0.00765,0.999039238,0.0820559325
8,0.00766,0.908732927,0.345438307
8,0.00767,0.857732998,0.531600137
8,0.00768,0.498472212,0.861138353
8,0.00769,0.43015212,0.956591716
8,0.0077,0.00942913954,1.11425677
8,0.00771,-0.354000929,1.05006664
8,0.00772,-0.547988919,0.711688721
8,0.00773,-0.935174519,0.613519792
8,0.00774,-0.86719528,0.348312442
8,0.00775,-1.00080532,0.149323232
8,0.00776,-1.01288012,-0.177462655
8,0.00777,-0.740353314,-0.618643579
8,0.00778,-0.626167765,-0.819229193
8,0.00779,-0.437518528,-0.917515231
8,0.0078,-0.0936692946,-0.838199406
8,0.00781,0.416576784,-1.01758524
8,0.00782,0.504975799,-0.826769359
8,0.00783,0.831323138,-0.57138929
8,0.00784,1.01760196,-0.38799608
8,0.00785,1.00340432,-0.0725823818
8,0.00786,0.99364853,0.202665873
8,0.00787,0.774517192,0.649385384
8,0.00788,0.52591105,0.90253776
8,0.00789,0.182396314,0.960163517
8,0.0079,-0.0757745758,0.966577988
8,0.00791,-0.306665031,0.979713734
8,0.00792,-0.539811565,0.851549683
8,0.00793,-0.818791763,0.565211935
8,0.00794,-0.945490934,0.33322621
8,0.00795,-1.02180567,0.0290606439
8,0.00796,-0.928454375,-0.291962448
8,0.00797,-0.850102034,-0.532505634
8,0.00798,-0.562162909,-0.843756205
8,0.00799,-0.373199232,-0.932764109
8,0.008,-0.0679850295,-0.972059909
8,0.00801,0.261105944,-1.07952279
8,0.00802,0.66273706,-0.942741919
8,0.00803,0.783635904,-0.569884037
8,0.00804,1.05535916,-0.35880746
8,0.00805,0.944868258,-0.0293632563
8,0.00806,1.07041568,0.364882916
8,0.00807,0.748128594,0.559684232
8,0.00808,0.627566063,0.682536483
8,0.00809,0.226465027,0.957586387
8,0.0081,0.0821829682,0.967654463
8,0.00811,-0.232784017,0.878969476
8,0.00812,-0.557793827,0.993503811
8,0.00813,-0.895826253,0.54237837
8,0.00814,-1.05989422,0.394915596
8,0.00815,-1.02088547,0.023025494
8,0.00816,-0.983823378,-0.283808016
8,0.00817,-0.744556142,-0.517032908
8,0.00818,-0.625080756,-0.800023049
8,0.00819,-0.34067046,-0.930824585
8,0.0082,-0.0372833447,-1.01938814
8,0.00821,0.220765775,-0.965461746
8,0.00822,0.696456961,-0.853376404
8,0.00823,0.825799362,-0.612049039
8,0.00824,0.998349427,-0.310979149
8,0.00825,1.06452514,0.0156570701
8,0.00826,0.914424802,0.384077496
8,0.00827,0.740630811,0.6647881
8,0.00828,0.707036493,0.840481003
8,0.00829,0.343732674,0.91296464
8,0.0083,0.0686073175,0.921316921
8,0.00831,-0.201970446,0.940474566
8,0.00832,-0.643099469,0.835845745
8,0.00833,-0.823161023,0.580130431
8,0.00834,-0.932024738,0.211444324
8,0.00835,-1.00695959,0.0843820926
8,0.00836,-0.979546356,-0.331972694
8,0.00837,-0.780174747,-0.581253392
8,0.00838,-0.646085457,-0.855395415
8,0.00839,-0.344964857,-0.978010758
8,0.0084,-0.0269006827,-1.11468276
8,0.00841,0.411486556,-0.935846451
8,0.00842,0.561300736,-0.741757544
8,0.00843,0.818329751,-0.634144863
8,0.00844,0.957881815,-0.432574496
8,0.00845,0.910301042,-0.0444528654
8,0.00846,0.883652127,0.289992118
8,0.00847,0.842417446,0.583868298
8,0.00848,0.624117385,0.740387703
8,0.00849,0.406100212,1.07369541
8,0.0085,0.00456390958,1.01237822
