condition,t_s,p1_I,p1_Q,p2_I,p2_Q,p3_I,p3_Q,wide_I,wide_Q
coherent_long,0.01661,0.14205285,0.545726274,0.107853216,1.08793272,0.261704443,0.673061675,0.373699286,0.880221051
coherent_long,0.01662,0.0100840547,0.485766272,0.0571548785,1.18453817,0.173860823,0.764718564,-0.0827627127,0.822043636
coherent_long,0.01663,-0.115853933,0.639952726,-0.356411801,1.05683885,-0.200340299,0.746730258,-0.193104504,0.8691417
coherent_long,0.01664,-0.303517842,0.693982864,-0.642530906,0.813691694,-0.504562812,0.602501981,-0.47754271,0.807306944
coherent_long,0.01665,-0.671237293,0.574588908,-0.674092158,0.664685211,-0.652129058,0.452308603,-0.681604422,0.685728826
coherent_long,0.01666,-0.577826579,0.0977269586,-0.845269474,0.242467874,-0.45015053,0.218250293,-0.646115805,0.327322405
coherent_long,0.01667,-0.671895544,-0.059747869,-1.16769771,-0.0461205731,-0.917836765,-0.034136137,-0.773832966,0.0891663087
coherent_long,0.01668,-0.729348119,-0.0720585888,-0.814619794,-0.279845547,-0.69858197,-0.0960352508,-1.03883063,-0.396173556
coherent_long,0.01669,-0.664223999,-0.456373799,-0.938835824,-0.52978367,-0.611344969,-0.385556042,-0.86096293,-0.539948013
coherent_long,0.0167,-0.410490649,-0.471868858,-0.662771664,-0.780164329,-0.430666283,-0.504640221,-0.550515174,-0.722695736
coherent_long,0.01671,0.0373785357,-0.680104325,-0.190088812,-1.06476851,-0.110328534,-0.590885293,-0.579288212,-0.872149418
coherent_long,0.01672,0.0262595401,-0.716158872,-0.0759182394,-0.959491592,0.158598105,-0.618378681,0.079098034,-0.894343421
coherent_long,0.01673,0.0573107435,-0.624178588,0.359005063,-0.83332727,0.242885695,-0.533391734,0.181736067,-0.893348098
coherent_long,0.01674,0.351366636,-0.688054169,0.57059116,-0.785523412,0.335706346,-0.492779371,0.41718941,-0.696546885
coherent_long,0.01675,0.618024382,-0.496262652,0.910157549,-0.757979578,0.532676388,-0.382756321,0.648770146,-0.722897885
coherent_long,0.01676,0.658337465,-0.281898785,1.12145708,-0.579839276,0.769427482,-0.175366883,0.82945865,-0.175744016
coherent_long,0.01677,0.735860528,-0.133549066,1.14314934,-0.166653685,0.531715884,-0.0631546727,0.896096731,-0.0469436017
coherent_long,0.01678,0.729805455,0.164491199,0.874117576,0.222168101,0.469072542,0.317882285,0.518819853,0.0682225219
coherent_long,0.01679,0.616155108,0.252362728,0.743114772,0.606027901,0.533914506,0.316298973,0.736327801,0.435668471
coherent_long,0.0168,0.442383907,0.486923133,0.622798067,0.989895741,0.616993381,0.375228443,0.598893098,0.775314462
coherent_long,0.01681,0.243455652,0.671610717,0.265108009,1.02843361,0.230769199,0.650467481,0.267618315,0.721021908
coherent_long,0.01682,-0.143190402,0.812423272,0.0973345725,1.06772083,-0.0512437388,0.527425414,0.0649717621,0.93142499
coherent_long,0.01683,-0.171730384,0.667482673,-0.282517428,0.903597545,-0.114284086,0.768869287,-0.187116396,1.01882811
coherent_long,0.01684,-0.415337172,0.692881258,-0.60408251,0.752767939,-0.301109016,0.423589391,-0.559514744,0.823450551
coherent_long,0.01685,-0.476412658,0.301012795,-0.663764501,0.549914758,-0.447446103,0.232206194,-0.646619722,0.583507305
coherent_long,0.01686,-0.705380726,0.202693602,-0.941144975,0.385585968,-0.483124015,0.415168368,-1.02078323,0.215221174
coherent_long,0.01687,-0.753858211,0.0871163795,-1.01335891,-0.0870597624,-0.781639041,-0.019095676,-0.943754541,-0.0746141981
coherent_long,0.01688,-0.804446841,-0.572656768,-1.15094381,-0.346781994,-0.582245113,-0.214879674,-0.769995108,-0.344264347
coherent_long,0.01689,-0.61855128,-0.35082325,-0.84253171,-0.519690497,-0.551177158,-0.305432688,-0.95194246,-0.41645439
coherent_long,0.0169,-0.487281329,-0.576824403,-0.557281262,-0.829557307,-0.66629528,-0.439375316,-0.661311071,-0.581096046
coherent_long,0.01691,-0.38016006,-0.544495681,-0.373391272,-0.986765938,-0.260202083,-0.602569634,-0.214926953,-0.79166361
coherent_long,0.01692,0.161923648,-0.646043369,-0.0964748851,-0.948436192,-0.185317955,-0.942277949,-0.109181448,-0.992039461
coherent_long,0.01693,0.221937741,-0.652811143,0.369801421,-0.960243951,0.266301063,-0.827460782,0.275762627,-0.720866069
coherent_long,0.01694,0.302880838,-0.583698717,0.664979877,-0.796096765,0.216944001,-0.610618861,0.404247601,-0.768936104
coherent_long,0.01695,0.355023941,-0.382324694,0.951909675,-0.688954706,0.438015052,-0.423037903,0.744357228,-0.485762249
coherent_long,0.01696,0.721706383,-0.252281504,1.11619107,-0.378278158,0.664769455,-0.22301784,0.922983065,-0.429950969
coherent_long,0.01697,0.631451353,-0.0279533021,0.928030587,-0.0190192407,0.719008216,0.00767614537,1.02096512,-0.178600986
coherent_long,0.01698,0.715546242,0.243641112,0.971005692,0.270414852,0.51662084,0.169367003,1.03714781,0.189740728
coherent_long,0.01699,0.529526935,0.305020962,1.00757662,0.489038887,0.427719631,0.427448669,0.633597387,0.507334413
coherent_long,0.017,0.44299646,0.488044276,0.549579157,0.793780948,0.29760653,0.48489094,0.575312961,0.70959614
coherent_long,0.01701,0.0510875146,0.605899485,0.384684551,0.904997494,0.13895158,0.636575603,0.367743608,0.944948184
coherent_long,0.01702,-0.0208843121,0.705934277,0.105259283,1.00128873,0.052188596,0.591848511,0.125568086,0.754764053
coherent_long,0.01703,-0.175056916,0.629901097,-0.276103429,0.738454806,-0.192549178,0.72643928,-0.153242037,0.934836104
coherent_long,0.01704,-0.390607808,0.613627875,-0.494533694,0.777730298,-0.394514598,0.466716144,-0.471872819,0.745052634
coherent_long,0.01705,-0.504884875,0.516381438,-0.931410975,0.631530517,-0.604418267,0.536864637,-0.836330754,0.648251795
coherent_long,0.01706,-0.691125357,0.00645620611,-0.997653379,0.214662855,-0.577766824,0.351985787,-0.874537218,0.402050547
coherent_long,0.01707,-0.876612131,-0.00952571968,-0.888566,0.0675995639,-0.634342697,0.0486224775,-0.775642956,0.0722439783
coherent_long,0.01708,-0.52997385,-0.298708207,-0.873686094,-0.277835805,-0.566444848,-0.247312933,-1.06164318,-0.283918186
coherent_long,0.01709,-0.540432807,-0.220447102,-0.615610931,-0.428467685,-0.511734639,-0.497488743,-0.669754169,-0.565524728
coherent_long,0.0171,-0.510467395,-0.536796421,-0.548740308,-0.799568764,-0.438879531,-0.606182385,-0.724640206,-0.805990358
coherent_long,0.01711,-0.305839625,-0.561327689,-0.414915832,-0.903094988,0.0110354047,-0.605697492,-0.335224636,-0.839080006
coherent_long,0.01712,0.0496694711,-0.68749592,-0.0402064526,-1.09002669,-0.0576620943,-0.736595338,-0.0782026408,-0.891300015
coherent_long,0.01713,0.122510615,-0.647947346,0.37564038,-0.962385181,0.275172637,-0.693933914,0.19535572,-0.898348747
coherent_long,0.01714,0.508138841,-0.474816238,0.53471995,-0.966568407,0.310131405,-0.55155438,0.304902576,-0.724458857
coherent_long,0.01715,0.571436693,-0.271640689,0.867895384,-0.560744694,0.427431548,-0.303991401,0.63236805,-0.640191993
coherent_long,0.01716,0.534864598,-0.353400862,0.83577752,-0.504478233,0.582725127,-0.378770506,1.06878456,-0.4261354
coherent_long,0.01717,0.429124824,0.164359073,0.876940945,-0.168674758,0.688848369,-0.0826245029,0.636445736,-0.0803958715
coherent_long,0.01718,0.752582851,0.075897121,1.08015543,0.286151854,0.439298357,0.267471313,0.838822624,0.265537255
coherent_long,0.01719,0.631982899,0.413044477,0.96409377,0.486451557,0.451364836,0.338578293,0.773990054,0.446929679
coherent_long,0.0172,0.361532539,0.398178944,0.623164137,0.892366857,0.489947864,0.722539469,0.653905227,0.720176098
coherent_long,0.01721,0.319592106,0.633159141,0.430137429,0.981283144,0.186570697,0.459345616,0.28593662,0.83183666
coherent_long,0.01722,0.108037789,0.913967689,0.15928001,0.946850791,0.099684839,0.609375751,-0.0093440954,1.09790883
coherent_long,0.01723,-0.244858813,0.74068452,-0.28777597,0.808393507,-0.316304864,0.576749902,-0.419271209,0.871853831
coherent_long,0.01724,-0.525556545,0.663311868,-0.596412389,0.747584041,-0.365641819,0.397263373,-0.455349769,0.9355326
coherent_long,0.01725,-0.500721914,0.182266206,-0.899664163,0.613639145,-0.502661655,0.326954291,-0.741491424,0.593763001
coherent_long,0.01726,-0.746439033,0.230850912,-1.05199246,0.313073259,-0.473605369,0.257731595,-0.767605617,0.290125663
coherent_long,0.01727,-0.671375496,0.224071695,-0.911652029,-0.103946416,-0.713513809,-0.0892772988,-1.13012392,-0.1325053
coherent_long,0.01728,-0.778207438,-0.199813895,-0.814323434,-0.496044874,-0.657428858,-0.25423622,-0.82276468,-0.257863393
coherent_long,0.01729,-0.457504675,-0.332457745,-0.89323305,-0.531981723,-0.619294913,-0.385057259,-0.606723554,-0.387477752
coherent_long,0.0173,-0.391021842,-0.488650542,-0.604652662,-0.653166568,-0.334159135,-0.639424839,-0.526327801,-0.787379249
coherent_long,0.01731,-0.373089885,-0.608191695,-0.243693136,-0.810692575,-0.151271365,-0.564032191,-0.397283132,-0.773070409
coherent_long,0.01732,0.0635328212,-0.503021602,-0.0961525553,-0.961144462,0.123675411,-0.661578951,-0.131984532,-0.831205109
coherent_long,0.01733,0.300796425,-0.442904677,0.361032758,-0.982640338,0.231640163,-0.64395734,0.406681916,-0.805067524
coherent_long,0.01734,0.427082094,-0.467456508,0.57333749,-0.863303808,0.362395396,-0.268815142,0.529304957,-0.834979126
coherent_long,0.01735,0.451958616,-0.368912328,0.808897285,-0.557544347,0.412350262,-0.395984031,0.710765396,-0.501561086
coherent_long,0.01736,0.769585693,-0.177956924,0.94108028,-0.380221771,0.604855501,-0.256664128,0.832800454,-0.372565315
coherent_long,0.01737,0.694503784,-0.032309462,1.02117627,-0.0313226512,0.649527713,-0.0408141045,0.931165378,-0.152056425
coherent_long,0.01738,0.511220953,-0.0601708407,0.850638277,0.296905534,0.68894542,0.257322426,1.12151669,0.215262256
coherent_long,0.01739,0.65817562,0.572133133,1.00163388,0.628526967,0.452811961,0.42038458,0.892820901,0.657234912
coherent_long,0.0174,0.20783076,0.478149939,0.764180339,0.606578142,0.567552617,0.31155181,0.670902879,0.673713912
coherent_long,0.01741,0.263005312,0.612220538,0.467917298,0.991784697,0.272719977,0.485950517,0.35946885,0.933989323
coherent_long,0.01742,-0.000834780691,0.770616104,0.0579581073,1.00960486,-0.0515665781,0.646788534,0.117454041,0.944413467
coherent_long,0.01743,-0.0919663627,0.598661995,-0.320941054,1.0920409,-0.0437229051,0.746430654,-0.234027645,0.853099554
coherent_long,0.01744,-0.478554899,0.472933574,-0.565296241,0.672720041,-0.332727454,0.54625237,-0.422997741,0.794812541
coherent_long,0.01745,-0.268018734,0.27499361,-0.722311442,0.587310592,-0.415077665,0.50492319,-0.760189142,0.53205763
coherent_long,0.01746,-0.754337214,0.153146382,-0.97072245,0.336361774,-0.620322755,0.254861871,-0.790580874,0.11908968
coherent_long,0.01747,-0.705256682,0.164043863,-1.15738789,0.00921373378,-0.657928742,0.0232370661,-0.879486914,0.0814538199
coherent_long,0.01748,-0.582052121,-0.112805717,-0.970620535,-0.12090772,-0.389105499,-0.0449161718,-0.935785495,-0.229781288
coherent_long,0.01749,-0.586659675,-0.323637722,-0.890396941,-0.566814505,-0.590587466,-0.470227478,-0.72190424,-0.604289096
coherent_long,0.0175,-0.417419351,-0.715779872,-0.729213188,-0.718718922,-0.442977403,-0.525953221,-0.575340388,-0.881883219
coherent_long,0.01751,-0.102301624,-0.58890825,-0.329384033,-1.15509584,-0.284904477,-0.573964165,-0.387861122,-0.90920538
coherent_long,0.01752,0.0410520403,-0.511668901,-0.0430222231,-0.953765292,-0.0963085924,-0.530882304,0.0451095382,-0.890394457
coherent_long,0.01753,0.270879402,-0.879744648,0.200359454,-0.882657966,0.336035576,-0.490771072,0.315102343,-1.1910254
coherent_long,0.01754,0.302462214,-0.561208846,0.619370135,-0.754637284,0.381120832,-0.681145532,0.320124749,-0.89389238
coherent_long,0.01755,0.788148338,-0.541566233,0.822258773,-0.489463082,0.559706148,-0.542178739,0.663885953,-0.512605545
coherent_long,0.01756,0.826664423,-0.256379941,0.995149985,-0.358275148,0.716995937,-0.12223361,0.845395119,-0.271468585
coherent_long,0.01757,0.844749765,-0.141718871,1.11393984,0.0276740019,0.799392878,0.149123675,0.99972977,-0.0886694981
coherent_long,0.01758,0.679772437,0.274956839,0.847122066,0.184775328,0.442764261,0.116283618,0.877558985,0.288865814
coherent_long,0.01759,0.554761297,0.421511723,0.612826055,0.608520831,0.53810018,0.302871302,0.827917554,0.719039682
coherent_long,0.0176,0.395870466,0.646456443,0.639646077,0.557662481,0.410862831,0.6405238,0.724329218,0.668624556
coherent_long,0.01761,0.280120448,0.774307987,0.219736808,1.00587834,-0.10743495,0.819363474,0.424471377,0.873133008
coherent_long,0.01762,0.116559631,0.726320682,-0.0403858833,1.05279532,-0.0426729551,0.657996704,-0.216341372,0.791081385
coherent_long,0.01763,-0.126036298,0.585921474,-0.128709121,0.92889209,-0.185181597,0.601169311,-0.0409273116,0.964386099
coherent_long,0.01764,-0.492001943,0.682030792,-0.519509028,0.779811572,-0.196644235,0.662844598,-0.599958784,0.994481748
coherent_long,0.01765,-0.507755123,0.310080078,-0.808049234,0.611769904,-0.53747911,0.401843051,-0.73946563,0.626177181
coherent_long,0.01766,-0.61684252,0.118202074,-0.83405279,0.324028955,-0.606639242,0.200597878,-0.900041128,0.378718603
coherent_long,0.01767,-0.621803281,0.036164791,-1.15920182,0.0563811866,-0.71513811,0.0742169591,-1.12891292,0.026510415
coherent_long,0.01768,-0.64262733,0.0387959624,-0.948913191,-0.284466812,-0.64871207,-0.17563738,-0.913755482,-0.243906464
coherent_long,0.01769,-0.638071683,-0.355846771,-0.916354719,-0.537503486,-0.610939314,-0.150985642,-0.707527849,-0.381009622
coherent_long,0.0177,-0.346789453,-0.436642601,-0.476968915,-0.650030137,-0.541530723,-0.618583123,-0.48232776,-0.823414093
coherent_long,0.01771,-0.057759757,-0.570575935,-0.44639823,-0.790133124,-0.365684335,-0.61280591,-0.279456928,-0.824722922
coherent_long,0.01772,0.0011276148,-0.711453253,-0.0468858702,-1.01149842,0.178576639,-0.677410632,0.131444846,-0.830455107
coherent_long,0.01773,0.119530819,-0.673234498,0.230307584,-0.884272441,0.286431643,-0.590796696,0.198852942,-1.05885058
coherent_long,0.01774,0.424835645,-0.612347136,0.639837756,-0.991166213,0.429098516,-0.512076517,0.641543276,-0.895155098
coherent_long,0.01775,0.506269331,-0.491909495,0.89048248,-0.737576093,0.509400906,-0.468681404,0.796964168,-0.561037667
coherent_long,0.01776,0.583867618,-0.287540172,1.06267541,-0.447532627,0.536632474,-0.248934912,0.979485943,-0.212114374
coherent_long,0.01777,0.625960033,-0.0733183698,0.819219425,0.110785527,0.697424148,-0.020025402,0.94736376,-0.248741755
coherent_long,0.01778,0.745055106,0.287968752,0.901625042,0.317074333,0.649684334,0.269980704,0.828257501,0.258526743
coherent_long,0.01779,0.671446156,0.182093788,0.872321888,0.66020706,0.534331237,0.491351149,0.838958819,0.600043432
coherent_long,0.0178,0.565165983,0.420967586,0.54493538,0.723431637,0.33661569,0.320092428,0.484196016,0.593699915
coherent_long,0.01781,0.234781202,0.813414899,0.271585177,0.895707134,0.226880502,0.641984312,0.199428691,0.798937169
coherent_long,0.01782,0.0388804246,0.752243693,-0.0495142871,1.06850355,-0.0353082854,0.577250985,0.214847384,0.956004577
coherent_long,0.01783,-0.199375785,0.583071148,-0.31942623,1.0458597,-0.147750552,0.591204781,-0.272648322,1.00671669
coherent_long,0.01784,-0.34232778,0.441153243,-0.502826557,0.846049933,-0.482313242,0.762217873,-0.572343148,0.969734488
coherent_long,0.01785,-0.454997873,0.338031266,-0.83322359,0.601330344,-0.449570817,0.386316038,-0.848067352,0.552822342
coherent_long,0.01786,-0.572134087,0.262319756,-0.795555139,0.427898758,-0.612041044,0.41644508,-0.955650055,0.285196704
coherent_long,0.01787,-0.81942551,0.221431102,-1.0407686,0.0521585099,-0.659998836,0.226587071,-0.908294795,-0.0870736935
coherent_long,0.01788,-0.818718579,-0.175772131,-0.985623566,-0.304004834,-0.478114656,-0.316641952,-1.07589633,-0.345732746
coherent_long,0.01789,-0.655853314,-0.40567282,-0.839957905,-0.35942911,-0.566746851,-0.244678581,-0.861037882,-0.179928922
coherent_long,0.0179,-0.54708376,-0.666995225,-0.623687981,-0.869730049,-0.489925736,-0.375447148,-0.565340576,-0.878789207
coherent_long,0.01791,-0.392925044,-0.75365167,-0.288925945,-0.851250818,-0.0789202679,-0.627265903,-0.377946661,-0.755967867
coherent_long,0.01792,-0.0785603712,-0.696077643,-0.159185883,-1.07459895,-0.0523327293,-0.684529808,0.0213392498,-0.879680016
coherent_long,0.01793,0.123767721,-0.769972555,0.35062872,-0.91691371,0.08281729,-0.552904966,0.300213915,-1.07933508
coherent_long,0.01794,0.388395736,-0.433918937,0.484220153,-0.825964379,0.273528411,-0.460735323,0.715822849,-0.86035018
coherent_long,0.01795,0.464646554,-0.505342469,0.868520666,-0.720129727,0.450247392,-0.525570677,0.759688625,-0.48449126
coherent_long,0.01796,0.794857866,-0.154168742,0.827828502,-0.260847378,0.646382207,-0.0683643838,1.14247351,-0.526402065
coherent_long,0.01797,0.563852185,-0.105307877,0.918953703,0.0511906825,0.692678767,-0.135409036,0.980729662,0.0633209997
coherent_long,0.01798,0.573304888,0.295381792,0.757726704,0.168987796,0.659138254,0.190971104,0.79206324,0.191572785
coherent_long,0.01799,0.564220419,0.178329605,0.871836403,0.52799345,0.569547287,0.364439702,0.614883817,0.637913578
coherent_long,0.018,0.441951728,0.458183376,0.915885862,0.768534867,0.422003685,0.412022849,0.57977555,0.734896748
coherent_long,0.01801,0.133893297,0.482996242,0.382603469,0.869884824,0.373505994,0.590368698,0.338431433,0.955922978
coherent_long,0.01802,0.00363016919,0.579027528,0.10413506,0.878411689,0.0419208527,0.702729497,-0.0824021281,1.04805887
coherent_long,0.01803,-0.267889307,0.522871424,-0.260021873,0.751965606,-0.0980600256,0.607279555,-0.248976374,0.803369056
coherent_long,0.01804,-0.343436414,0.451880111,-0.609781816,0.852821777,-0.490498489,0.686760894,-0.594290326,0.772841101
coherent_long,0.01805,-0.485705846,0.360869251,-0.663610894,0.72268319,-0.505911075,0.384847634,-0.846313315,0.674829797
coherent_long,0.01806,-0.669198398,0.207291491,-1.03480637,0.300041885,-0.720914642,0.351902377,-0.934257595,0.342930305
coherent_long,0.01807,-0.931640909,0.135940441,-1.11611645,0.0385215592,-0.87048717,0.293534021,-0.974408954,0.130031564
coherent_long,0.01808,-0.802222157,-0.18077451,-1.03876272,-0.256916439,-0.720577133,-0.369319895,-1.04125184,-0.290856587
coherent_long,0.01809,-0.608766605,-0.378962564,-0.885429605,-0.627085092,-0.632438321,-0.363268818,-1.02302669,-0.727361852
coherent_long,0.0181,-0.508975053,-0.508573367,-0.598480497,-1.02991512,-0.424588562,-0.498753071,-0.650880033,-0.611063263
coherent_long,0.01811,-0.373582358,-0.777160612,-0.370781563,-0.941145117,-0.394950426,-0.597372744,-0.199359576,-0.877254938
coherent_long,0.01812,-0.070289836,-0.712403729,0.207910442,-0.986136244,0.0462237683,-0.852319109,0.110171259,-0.789106098
