t_s,z_i_v,z_q_v,shunt_v
6.356201e-01,6.959800e-02,-3.376411e-01,7.553147e-03
6.357422e-01,6.988005e-02,-3.301941e-01,-5.156174e-03
6.358643e-01,7.512050e-02,-3.359131e-01,-1.906771e-04
6.359863e-01,8.108650e-02,-3.347789e-01,9.815132e-04
6.361084e-01,7.613561e-02,-3.328062e-01,-4.013160e-03
6.362305e-01,8.792680e-02,-3.338474e-01,2.528085e-03
6.363525e-01,8.727670e-02,-3.310258e-01,-1.339878e-03
6.364746e-01,9.180748e-02,-3.319525e-01,-3.985926e-03
6.365967e-01,9.445529e-02,-3.293579e-01,-5.106161e-03
6.367188e-01,9.674725e-02,-3.296187e-01,1.054551e-03
6.368408e-01,9.932793e-02,-3.271763e-01,8.121041e-03
6.369629e-01,1.023007e-01,-3.231918e-01,1.805491e-03
6.370850e-01,1.064724e-01,-3.244499e-01,5.647313e-03
6.372070e-01,1.086918e-01,-3.228537e-01,-2.857746e-03
6.373291e-01,1.183411e-01,-3.313087e-01,1.155379e-03
6.374512e-01,1.161120e-01,-3.162733e-01,-3.982310e-04
6.375732e-01,1.195248e-01,-3.187961e-01,5.286302e-03
6.376953e-01,1.173663e-01,-3.166091e-01,-2.705530e-03
6.378174e-01,1.198731e-01,-3.120232e-01,2.037912e-03
6.379395e-01,1.312926e-01,-3.183233e-01,-3.379771e-03
6.380615e-01,1.322334e-01,-3.191516e-01,1.015659e-03
6.381836e-01,1.353740e-01,-3.162084e-01,-2.149711e-03
6.383057e-01,1.335283e-01,-3.145528e-01,1.941855e-03
6.384277e-01,1.357336e-01,-3.122841e-01,-5.973874e-04
6.385498e-01,1.406315e-01,-3.113480e-01,-2.032092e-03
6.386719e-01,1.494470e-01,-3.067229e-01,-3.702725e-03
6.387939e-01,1.431550e-01,-2.996594e-01,-1.799943e-04
6.389160e-01,1.460384e-01,-3.090764e-01,-1.865330e-03
6.390381e-01,1.560624e-01,-3.018585e-01,1.824212e-03
6.391602e-01,1.582965e-01,-3.022555e-01,6.346289e-03
6.392822e-01,1.530176e-01,-3.010949e-01,2.013636e-03
6.394043e-01,1.621575e-01,-3.020095e-01,-2.878238e-03
6.395264e-01,1.611071e-01,-2.946070e-01,-3.409234e-03
6.396484e-01,1.669453e-01,-2.985445e-01,-1.156192e-03
6.397705e-01,1.684758e-01,-2.942558e-01,1.853710e-03
6.398926e-01,1.720860e-01,-2.954629e-01,2.574064e-03
6.400146e-01,1.726126e-01,-2.881591e-01,-1.570829e-03
6.401367e-01,1.708954e-01,-2.881714e-01,4.496736e-03
6.402588e-01,1.790586e-01,-2.874852e-01,-2.997287e-03
6.403809e-01,1.754970e-01,-2.898975e-01,-5.201063e-03
6.405029e-01,1.895697e-01,-2.917188e-01,-1.388897e-03
6.406250e-01,1.822769e-01,-2.795503e-01,-2.695718e-03
6.407471e-01,1.812012e-01,-2.835828e-01,3.934325e-03
6.408691e-01,1.912335e-01,-2.797648e-01,-2.404133e-03
6.409912e-01,1.915843e-01,-2.722547e-01,4.011996e-03
6.411133e-01,2.003968e-01,-2.776994e-01,1.228940e-03
6.412354e-01,2.004364e-01,-2.675313e-01,-1.278429e-03
6.413574e-01,1.985389e-01,-2.747949e-01,2.203465e-03
6.414795e-01,2.034609e-01,-2.707084e-01,-2.026503e-05
6.416016e-01,1.998189e-01,-2.637076e-01,-2.495439e-03
6.417236e-01,2.087842e-01,-2.586652e-01,-8.910696e-04
6.418457e-01,2.073751e-01,-2.685002e-01,-4.651916e-03
6.419678e-01,2.222536e-01,-2.651098e-01,7.826585e-04
6.420898e-01,2.130026e-01,-2.583199e-01,-2.352925e-03
6.422119e-01,2.110226e-01,-2.610793e-01,-5.093860e-04
6.423340e-01,2.230905e-01,-2.580648e-01,3.243938e-03
6.424561e-01,2.242748e-01,-2.467483e-01,-9.092107e-04
6.425781e-01,2.251901e-01,-2.555941e-01,-5.565843e-03
6.427002e-01,2.213502e-01,-2.476368e-01,-6.858663e-03
6.428223e-01,2.269813e-01,-2.492258e-01,3.182991e-03
6.429443e-01,2.181918e-01,-2.373954e-01,-1.165823e-03
6.430664e-01,2.320638e-01,-2.394932e-01,1.598760e-03
6.431885e-01,2.312792e-01,-2.415300e-01,2.339693e-03
6.433105e-01,2.398789e-01,-2.383117e-01,-3.129344e-04
6.434326e-01,2.409198e-01,-2.362419e-01,-1.603358e-03
6.435547e-01,2.459085e-01,-2.327229e-01,1.492138e-03
6.436768e-01,2.431024e-01,-2.258688e-01,-2.627080e-03
6.437988e-01,2.503263e-01,-2.334162e-01,-8.847783e-04
6.439209e-01,2.473561e-01,-2.185931e-01,-4.840992e-04
6.440430e-01,2.543582e-01,-2.194893e-01,-1.858658e-03
6.441650e-01,2.441751e-01,-2.197252e-01,-6.412840e-03
6.442871e-01,2.522592e-01,-2.217191e-01,2.879814e-03
6.444092e-01,2.553589e-01,-2.152013e-01,-3.321097e-04
6.445312e-01,2.471986e-01,-2.104291e-01,-2.048293e-03
6.446533e-01,2.582047e-01,-2.099990e-01,1.603566e-03
6.447754e-01,2.594218e-01,-2.136233e-01,-2.460187e-03
6.448975e-01,2.624302e-01,-2.073965e-01,-2.957936e-03
6.450195e-01,2.686252e-01,-2.008010e-01,-4.680572e-05
6.451416e-01,2.584183e-01,-2.046280e-01,-2.760546e-03
6.452637e-01,2.734471e-01,-1.964270e-01,7.285223e-04
6.453857e-01,2.615299e-01,-1.955210e-01,-1.232277e-03
6.455078e-01,2.676228e-01,-1.943218e-01,1.198148e-03
6.456299e-01,2.751902e-01,-1.941411e-01,2.365387e-03
6.457520e-01,2.712146e-01,-1.901799e-01,-7.661339e-03
6.458740e-01,2.704865e-01,-1.818957e-01,2.317180e-03
6.459961e-01,2.796647e-01,-1.856671e-01,-1.977993e-04
6.461182e-01,2.799178e-01,-1.782136e-01,-2.201176e-03
6.462402e-01,2.773804e-01,-1.759852e-01,-3.479547e-03
6.463623e-01,2.755952e-01,-1.684817e-01,2.766141e-03
6.464844e-01,2.897850e-01,-1.723982e-01,-2.578208e-04
6.466064e-01,2.935445e-01,-1.706921e-01,-1.668028e-04
6.467285e-01,2.738950e-01,-1.707578e-01,1.379711e-03
6.468506e-01,2.917634e-01,-1.606878e-01,5.497493e-03
6.469727e-01,2.898747e-01,-1.650346e-01,7.074390e-03
6.470947e-01,2.901736e-01,-1.572016e-01,-1.557290e-03
6.472168e-01,2.924042e-01,-1.570543e-01,2.162268e-03
6.473389e-01,2.892777e-01,-1.550585e-01,-6.749464e-03
6.474609e-01,2.988079e-01,-1.469391e-01,4.923045e-04
6.475830e-01,2.934414e-01,-1.497110e-01,-1.454017e-03
6.477051e-01,2.962374e-01,-1.449299e-01,-5.762970e-03
6.478271e-01,2.961975e-01,-1.414389e-01,-7.064739e-04
6.479492e-01,3.001866e-01,-1.348320e-01,7.102256e-04
6.480713e-01,2.907489e-01,-1.456817e-01,1.235567e-03
6.481934e-01,2.939404e-01,-1.358364e-01,3.879830e-03
6.483154e-01,3.047913e-01,-1.376784e-01,3.675748e-05
6.484375e-01,3.045576e-01,-1.270284e-01,1.270041e-03
6.485596e-01,3.009521e-01,-1.200129e-01,4.329715e-04
6.486816e-01,3.066190e-01,-1.301518e-01,-4.518089e-03
6.488037e-01,3.029012e-01,-1.210637e-01,5.728038e-03
6.489258e-01,3.065667e-01,-1.183137e-01,5.435299e-04
6.490479e-01,3.041280e-01,-1.222254e-01,-1.641529e-03
6.491699e-01,3.104578e-01,-1.227736e-01,-6.903686e-03
6.492920e-01,3.111855e-01,-1.035473e-01,-2.729277e-04
6.494141e-01,3.089441e-01,-1.079532e-01,1.627462e-03
6.495361e-01,3.143758e-01,-1.053767e-01,2.036200e-04
6.496582e-01,3.129800e-01,-9.851638e-02,4.740340e-03
6.497803e-01,3.144132e-01,-9.927419e-02,-3.043828e-04
6.499023e-01,3.201325e-01,-9.026600e-02,-1.090230e-03
6.500244e-01,3.143871e-01,-8.996254e-02,-3.547774e-03
6.501465e-01,3.139370e-01,-9.392872e-02,7.106507e-03
6.502686e-01,3.108679e-01,-8.093748e-02,1.445435e-03
6.503906e-01,3.209383e-01,-8.451166e-02,-1.993710e-03
6.505127e-01,3.154937e-01,-8.017406e-02,-1.337680e-03
6.506348e-01,3.203568e-01,-8.046760e-02,-1.563627e-04
6.507568e-01,3.146684e-01,-7.149674e-02,4.642393e-04
6.508789e-01,3.253445e-01,-6.892575e-02,-1.926055e-03
6.510010e-01,3.233585e-01,-6.586510e-02,-3.535014e-04
6.511230e-01,3.253469e-01,-6.670341e-02,2.741121e-03
6.512451e-01,3.189219e-01,-6.088789e-02,-5.485625e-03
6.513672e-01,3.183420e-01,-5.726877e-02,4.729758e-03
6.514893e-01,3.223534e-01,-5.758102e-02,5.578022e-04
6.516113e-01,3.124441e-01,-5.027841e-02,-5.345904e-04
6.517334e-01,3.249400e-01,-4.604770e-02,-5.040105e-03
6.518555e-01,3.230223e-01,-4.649005e-02,1.773704e-03
6.519775e-01,3.298954e-01,-4.435780e-02,-4.852537e-03
6.520996e-01,3.257679e-01,-4.309580e-02,-6.619627e-03
6.522217e-01,3.229672e-01,-3.784167e-02,-3.598386e-03
6.523438e-01,3.233181e-01,-2.881136e-02,9.306598e-04
6.524658e-01,3.255755e-01,-3.890388e-02,1.967042e-03
6.525879e-01,3.231132e-01,-2.846707e-02,2.210383e-03
6.527100e-01,3.269093e-01,-1.853549e-02,2.221829e-03
6.528320e-01,3.227894e-01,-2.764427e-02,7.614033e-04
6.529541e-01,3.194888e-01,-2.455309e-02,-4.327912e-03
6.530762e-01,3.256519e-01,-1.750574e-02,-1.649149e-03
6.531982e-01,3.263657e-01,-1.454019e-02,1.593651e-03
6.533203e-01,3.231436e-01,-4.728821e-03,6.960922e-03
6.534424e-01,3.217513e-01,-5.537337e-03,-3.691941e-03
6.535645e-01,3.181951e-01,-4.728071e-03,-5.839041e-03
6.536865e-01,3.238494e-01,6.696509e-03,-1.665559e-03
6.538086e-01,3.264771e-01,-9.898797e-04,-7.506603e-03
6.539307e-01,3.179491e-01,-1.652368e-03,7.245460e-04
6.540527e-01,3.211080e-01,8.549289e-03,7.684137e-03
6.541748e-01,3.192013e-01,9.693309e-03,-2.382522e-03
6.542969e-01,3.232332e-01,1.632770e-02,-3.603018e-03
6.544189e-01,3.290645e-01,1.752569e-02,-7.561638e-03
6.545410e-01,3.269717e-01,9.098939e-03,-6.287683e-03
6.546631e-01,3.192523e-01,2.672837e-02,-1.977336e-03
6.547852e-01,3.255664e-01,2.411127e-02,-1.497610e-04
6.549072e-01,3.170766e-01,2.300594e-02,2.155295e-03
6.550293e-01,3.164116e-01,2.916054e-02,1.178639e-03
6.551514e-01,3.269723e-01,3.110747e-02,-1.489069e-04
6.552734e-01,3.201884e-01,3.853699e-02,7.724849e-04
6.553955e-01,3.234212e-01,3.142312e-02,-2.817158e-03
6.555176e-01,3.127632e-01,4.384163e-02,2.171270e-04
6.556396e-01,3.226583e-01,4.763528e-02,1.935682e-03
6.557617e-01,3.164571e-01,3.918537e-02,-3.722220e-03
6.558838e-01,3.160915e-01,4.422662e-02,-1.798359e-03
6.560059e-01,3.107805e-01,5.734627e-02,-2.128362e-03
6.561279e-01,3.182511e-01,5.726422e-02,1.264949e-03
6.562500e-01,3.109379e-01,5.806439e-02,2.147225e-03
6.563721e-01,3.193334e-01,7.145781e-02,-3.325829e-03
6.564941e-01,3.122088e-01,6.062534e-02,3.090781e-03
6.566162e-01,3.102183e-01,6.713794e-02,-1.361809e-03
6.567383e-01,3.169150e-01,6.815792e-02,-5.059758e-03
6.568604e-01,3.092346e-01,7.949595e-02,7.470796e-04
6.569824e-01,3.084390e-01,7.424197e-02,-2.773138e-03
6.571045e-01,3.152902e-01,8.212837e-02,-4.023902e-03
6.572266e-01,3.115686e-01,7.376465e-02,-1.020477e-04
6.573486e-01,3.141568e-01,7.866773e-02,-8.551532e-03
6.574707e-01,3.071901e-01,8.862578e-02,2.098886e-03
6.575928e-01,3.085884e-01,8.560741e-02,4.514559e-03
6.577148e-01,3.061957e-01,9.988883e-02,3.131275e-03
6.578369e-01,3.131536e-01,9.855208e-02,-1.142223e-03
6.579590e-01,3.026113e-01,1.053285e-01,-2.304447e-03
6.580811e-01,2.989926e-01,1.046933e-01,1.387316e-03
6.582031e-01,2.988210e-01,9.782916e-02,6.764830e-03
6.583252e-01,2.994588e-01,1.100119e-01,-1.299331e-03
6.584473e-01,2.985584e-01,1.119741e-01,1.570829e-03
6.585693e-01,2.962323e-01,1.139588e-01,-8.183378e-03
6.586914e-01,2.892716e-01,1.218241e-01,4.084035e-03
6.588135e-01,2.891951e-01,1.204727e-01,4.227856e-03
6.589355e-01,2.865390e-01,1.248045e-01,-6.117987e-04
6.590576e-01,3.042761e-01,1.282927e-01,1.869378e-03
6.591797e-01,2.919157e-01,1.299763e-01,-3.154960e-03
6.593018e-01,2.938258e-01,1.335220e-01,-1.062450e-03
6.594238e-01,2.898754e-01,1.219376e-01,2.161919e-03
6.595459e-01,2.888344e-01,1.339816e-01,6.052793e-03
6.596680e-01,2.820522e-01,1.380098e-01,-5.401724e-03
6.597900e-01,2.823767e-01,1.392273e-01,1.513958e-03
6.599121e-01,2.791689e-01,1.416625e-01,-3.901596e-03
6.600342e-01,2.776519e-01,1.476771e-01,6.953176e-04
6.601562e-01,2.852991e-01,1.493739e-01,-1.970871e-03
6.602783e-01,2.798782e-01,1.521471e-01,-3.855102e-03
6.604004e-01,2.826771e-01,1.545682e-01,3.652418e-03
6.605225e-01,2.778074e-01,1.550831e-01,-2.955257e-03
6.606445e-01,2.716492e-01,1.556212e-01,-3.925134e-03
6.607666e-01,2.740695e-01,1.625376e-01,-3.701303e-04
6.608887e-01,2.689022e-01,1.645271e-01,-2.424038e-03
6.610107e-01,2.704379e-01,1.613176e-01,1.341778e-03
6.611328e-01,2.613009e-01,1.677025e-01,-3.290349e-03
6.612549e-01,2.624310e-01,1.673575e-01,1.609326e-03
6.613770e-01,2.608165e-01,1.715881e-01,3.212419e-03
6.614990e-01,2.594529e-01,1.681281e-01,1.621618e-03
6.616211e-01,2.618969e-01,1.728086e-01,2.950091e-04
6.617432e-01,2.604737e-01,1.858363e-01,1.315728e-03
6.618652e-01,2.642808e-01,1.788345e-01,9.584385e-04
6.619873e-01,2.621439e-01,1.819901e-01,1.195460e-03
6.621094e-01,2.567023e-01,1.826472e-01,-2.397791e-04
6.622314e-01,2.532750e-01,1.922646e-01,-4.819960e-03
6.623535e-01,2.416372e-01,1.864724e-01,-3.613368e-03
6.624756e-01,2.496680e-01,1.924271e-01,-3.315978e-04
6.625977e-01,2.456299e-01,1.937301e-01,-3.117692e-03
6.627197e-01,2.448065e-01,1.953179e-01,-3.248413e-03
6.628418e-01,2.472234e-01,1.900923e-01,7.111500e-04
6.629639e-01,2.408367e-01,1.958020e-01,1.317844e-03
6.630859e-01,2.386200e-01,2.101752e-01,3.217866e-03
6.632080e-01,2.345029e-01,2.074427e-01,5.158159e-03
6.633301e-01,2.338096e-01,2.105864e-01,-3.983038e-03
6.634521e-01,2.350819e-01,2.158343e-01,-1.061047e-03
6.635742e-01,2.366504e-01,2.052122e-01,-4.101839e-04
6.636963e-01,2.332073e-01,2.119133e-01,-2.684776e-03
6.638184e-01,2.285576e-01,2.123149e-01,8.386504e-04
6.639404e-01,2.264677e-01,2.134792e-01,1.456289e-04
6.640625e-01,2.151490e-01,2.170744e-01,3.827175e-03
6.641846e-01,2.179244e-01,2.213665e-01,2.301706e-03
6.643066e-01,2.205346e-01,2.250170e-01,-2.378881e-03
6.644287e-01,2.145589e-01,2.250746e-01,-1.560257e-03
6.645508e-01,2.188666e-01,2.206972e-01,-3.210506e-04
6.646729e-01,2.163090e-01,2.302103e-01,3.558114e-03
6.647949e-01,2.100584e-01,2.293021e-01,4.394202e-04
6.649170e-01,2.022890e-01,2.347616e-01,-1.548776e-03
6.650391e-01,2.064718e-01,2.278915e-01,-8.083562e-05
6.651611e-01,2.063946e-01,2.317075e-01,3.089627e-03
6.652832e-01,2.054252e-01,2.323862e-01,3.407127e-03
6.654053e-01,2.009657e-01,2.433721e-01,3.763869e-03
6.655273e-01,1.981520e-01,2.398411e-01,-5.770507e-04
6.656494e-01,1.992086e-01,2.436356e-01,4.597494e-04
6.657715e-01,1.851135e-01,2.441667e-01,2.148302e-03
6.658936e-01,1.828512e-01,2.467059e-01,3.419776e-03
6.660156e-01,1.828304e-01,2.515723e-01,-9.740807e-03
6.661377e-01,1.843567e-01,2.472935e-01,-1.658677e-03
6.662598e-01,1.751092e-01,2.471444e-01,-3.391757e-03
6.663818e-01,1.827788e-01,2.547122e-01,-1.622056e-03
6.665039e-01,1.718147e-01,2.548254e-01,1.325462e-03
6.666260e-01,1.748638e-01,2.559457e-01,1.257010e-03
6.667480e-01,1.716744e-01,2.550638e-01,-3.990098e-03
6.668701e-01,1.723719e-01,2.534901e-01,1.721801e-03
6.669922e-01,1.618276e-01,2.687189e-01,-1.792990e-03
6.671143e-01,1.719258e-01,2.641677e-01,-1.162173e-03
6.672363e-01,1.654446e-01,2.659774e-01,-1.661447e-03
6.673584e-01,1.657839e-01,2.619359e-01,-1.748311e-03
6.674805e-01,1.543274e-01,2.614779e-01,5.022835e-04
6.676025e-01,1.558301e-01,2.653499e-01,2.780378e-03
6.677246e-01,1.472280e-01,2.649845e-01,-1.940359e-03
6.678467e-01,1.596917e-01,2.727572e-01,2.634472e-03
6.679688e-01,1.451277e-01,2.729476e-01,-7.115749e-04
6.680908e-01,1.494539e-01,2.713699e-01,-3.985750e-03
6.682129e-01,1.450756e-01,2.712888e-01,2.484199e-03
6.683350e-01,1.383299e-01,2.711942e-01,1.251454e-03
6.684570e-01,1.409839e-01,2.739942e-01,-1.373887e-03
6.685791e-01,1.331301e-01,2.791272e-01,-4.519293e-04
6.687012e-01,1.292493e-01,2.784254e-01,-2.620146e-04
6.688232e-01,1.356960e-01,2.813280e-01,-2.172413e-04
6.689453e-01,1.298039e-01,2.794639e-01,-2.073552e-03
6.690674e-01,1.161138e-01,2.884400e-01,1.940635e-03
6.691895e-01,1.132122e-01,2.834944e-01,1.185749e-03
6.693115e-01,1.210202e-01,2.862564e-01,-2.946402e-04
6.694336e-01,1.185744e-01,2.875932e-01,3.442788e-03
6.695557e-01,1.118500e-01,2.814879e-01,9.188017e-04
6.696777e-01,1.037829e-01,2.868766e-01,3.059018e-03
6.697998e-01,1.085108e-01,2.850098e-01,-1.908588e-04
6.699219e-01,1.088333e-01,2.867011e-01,-5.369928e-03
6.700439e-01,9.788555e-02,2.852541e-01,-1.062753e-03
6.701660e-01,1.038000e-01,2.839521e-01,-1.160477e-03
6.702881e-01,9.575005e-02,2.822966e-01,1.746288e-03
6.704102e-01,9.771008e-02,2.883712e-01,5.261627e-03
6.705322e-01,8.314990e-02,2.925303e-01,-2.361790e-03
6.706543e-01,9.392305e-02,2.950995e-01,-5.141194e-04
6.707764e-01,8.592375e-02,2.890188e-01,-3.993550e-04
6.708984e-01,9.179366e-02,3.007905e-01,-2.900511e-03
6.710205e-01,8.294217e-02,2.958241e-01,-1.081950e-03
6.711426e-01,7.576341e-02,2.996054e-01,2.577418e-03
6.712646e-01,7.265145e-02,3.060591e-01,6.953142e-04
6.713867e-01,7.348918e-02,3.027899e-01,1.497420e-03
6.715088e-01,7.365586e-02,2.989799e-01,3.035244e-03
6.716309e-01,6.933440e-02,2.953907e-01,1.890928e-03
6.717529e-01,6.240355e-02,3.033515e-01,3.447071e-04
6.718750e-01,6.357009e-02,2.971966e-01,-2.157179e-03
6.719971e-01,6.475350e-02,2.965667e-01,-1.871615e-03
6.721191e-01,5.781105e-02,2.948698e-01,2.432184e-03
6.722412e-01,6.446477e-02,2.899808e-01,5.377052e-03
6.723633e-01,5.363815e-02,3.051828e-01,-3.251509e-03
6.724854e-01,4.854157e-02,3.027403e-01,-8.938386e-05
6.726074e-01,4.466735e-02,3.012688e-01,1.516230e-04
6.727295e-01,4.084997e-02,3.019028e-01,-4.916098e-04
6.728516e-01,4.219019e-02,2.962089e-01,-2.183999e-03
6.729736e-01,3.738274e-02,2.952210e-01,-1.867163e-03
6.730957e-01,4.449753e-02,2.933840e-01,5.308785e-03
6.732178e-01,2.810601e-02,3.006508e-01,-2.398166e-03
6.733398e-01,2.565598e-02,3.013184e-01,3.996401e-03
6.734619e-01,2.268479e-02,3.001279e-01,-6.880234e-04
6.735840e-01,2.098982e-02,3.059222e-01,2.232841e-03
6.737061e-01,2.934133e-02,3.050292e-01,1.817141e-03
6.738281e-01,1.623539e-02,3.010859e-01,7.937440e-04
6.739502e-01,1.982820e-02,3.050081e-01,-2.199205e-03
6.740723e-01,1.345964e-02,2.989780e-01,-1.733849e-03
6.741943e-01,8.291470e-03,3.064358e-01,1.823276e-03
6.743164e-01,7.726940e-03,2.947750e-01,1.649009e-03
6.744385e-01,9.658587e-03,2.971708e-01,1.495786e-03
6.745605e-01,-1.353730e-03,3.011273e-01,-1.801890e-03
6.746826e-01,-5.211098e-03,3.087997e-01,-1.746823e-04
6.748047e-01,-2.051475e-03,3.022654e-01,-3.599096e-03
6.749268e-01,-6.768751e-03,3.048037e-01,-1.176241e-03
6.750488e-01,-5.833554e-03,3.067245e-01,-2.045941e-04
6.751709e-01,-1.591629e-02,3.021477e-01,9.022488e-04
6.752930e-01,-9.843190e-03,2.988158e-01,5.524115e-03
6.754150e-01,-1.593644e-02,3.044251e-01,4.813537e-03
6.755371e-01,-2.226755e-02,3.004931e-01,-3.030475e-03
6.756592e-01,-3.261426e-02,3.050845e-01,4.588280e-03
6.757812e-01,-3.285840e-02,2.979913e-01,-2.986393e-03
6.759033e-01,-2.620083e-02,3.019517e-01,1.988677e-03
6.760254e-01,-3.180943e-02,3.022714e-01,-3.818658e-03
6.761475e-01,-3.163074e-02,2.948087e-01,-1.251078e-03
6.762695e-01,-3.851225e-02,3.010821e-01,3.281715e-04
6.763916e-01,-4.447005e-02,2.932073e-01,4.295107e-03
6.765137e-01,-4.120396e-02,2.983080e-01,-3.926914e-03
6.766357e-01,-4.527013e-02,2.977644e-01,-7.801587e-04
6.767578e-01,-5.297546e-02,2.919507e-01,2.591228e-03
6.768799e-01,-5.688494e-02,2.965699e-01,2.189071e-04
6.770020e-01,-5.344123e-02,2.906094e-01,-2.241856e-03
6.771240e-01,-5.995216e-02,2.977864e-01,2.011184e-03
6.772461e-01,-4.893385e-02,2.904514e-01,-1.434388e-03
6.773682e-01,-6.296344e-02,2.988057e-01,3.051041e-03
6.774902e-01,-6.167578e-02,2.981559e-01,3.196661e-03
6.776123e-01,-6.822509e-02,2.893032e-01,-1.417117e-03
6.777344e-01,-7.258290e-02,2.877693e-01,-4.884829e-04
6.778564e-01,-7.431264e-02,2.888175e-01,6.953706e-04
6.779785e-01,-7.502538e-02,2.854323e-01,3.860301e-03
6.781006e-01,-7.301003e-02,2.846708e-01,1.663466e-03
6.782227e-01,-8.402436e-02,2.895762e-01,8.244777e-04
6.783447e-01,-8.677437e-02,2.875455e-01,-1.550344e-03
6.784668e-01,-8.265160e-02,2.845437e-01,2.561109e-03
6.785889e-01,-8.914412e-02,2.877796e-01,-2.676173e-03
6.787109e-01,-8.956260e-02,2.796251e-01,-9.658323e-04
6.788330e-01,-9.360942e-02,2.817712e-01,1.935912e-03
6.789551e-01,-9.580199e-02,2.797602e-01,3.654010e-03
6.790771e-01,-9.611362e-02,2.835707e-01,-2.418899e-03
6.791992e-01,-9.655695e-02,2.827603e-01,3.309314e-03
6.793213e-01,-1.088383e-01,2.737746e-01,-2.020911e-03
6.794434e-01,-1.085200e-01,2.741345e-01,3.108458e-03
6.795654e-01,-1.117066e-01,2.761885e-01,-2.124995e-03
6.796875e-01,-1.135280e-01,2.739028e-01,6.499602e-03
6.798096e-01,-1.085310e-01,2.758657e-01,-1.866071e-03
6.799316e-01,-1.130657e-01,2.771105e-01,2.896712e-03
6.800537e-01,-1.226733e-01,2.727041e-01,2.765079e-04
6.801758e-01,-1.205841e-01,2.666986e-01,-1.804880e-03
6.802979e-01,-1.274599e-01,2.649455e-01,7.141841e-03
6.804199e-01,-1.244332e-01,2.624771e-01,1.971264e-03
6.805420e-01,-1.310122e-01,2.684690e-01,-1.600257e-03
6.806641e-01,-1.372839e-01,2.656794e-01,2.822818e-03
6.807861e-01,-1.366572e-01,2.630694e-01,1.523653e-03
6.809082e-01,-1.430998e-01,2.623981e-01,-1.401324e-03
6.810303e-01,-1.337933e-01,2.562019e-01,-4.368301e-04
6.811523e-01,-1.350859e-01,2.578092e-01,-1.127925e-03
6.812744e-01,-1.373938e-01,2.641548e-01,7.307068e-04
6.813965e-01,-1.410133e-01,2.599654e-01,2.568958e-03
6.815186e-01,-1.505730e-01,2.491245e-01,1.231104e-04
6.816406e-01,-1.543743e-01,2.528477e-01,4.400225e-03
6.817627e-01,-1.463611e-01,2.503487e-01,-3.747217e-03
6.818848e-01,-1.556398e-01,2.535666e-01,-3.949661e-03
6.820068e-01,-1.536800e-01,2.531466e-01,-1.155070e-03
6.821289e-01,-1.583972e-01,2.425383e-01,-3.553703e-03
6.822510e-01,-1.551547e-01,2.486374e-01,-3.046486e-03
6.823730e-01,-1.626835e-01,2.333672e-01,3.664880e-03
6.824951e-01,-1.656168e-01,2.427473e-01,-6.393688e-03
6.826172e-01,-1.646408e-01,2.470078e-01,-2.218509e-03
6.827393e-01,-1.644627e-01,2.417908e-01,2.704609e-03
6.828613e-01,-1.681889e-01,2.433918e-01,1.564490e-03
6.829834e-01,-1.790106e-01,2.376655e-01,5.899116e-03
6.831055e-01,-1.769197e-01,2.322673e-01,4.869463e-03
6.832275e-01,-1.775824e-01,2.305779e-01,1.631963e-05
6.833496e-01,-1.738272e-01,2.193485e-01,3.099808e-03
6.834717e-01,-1.837592e-01,2.305856e-01,-8.045592e-05
6.835938e-01,-1.826023e-01,2.180822e-01,1.658161e-03
6.837158e-01,-1.777094e-01,2.292528e-01,-1.023909e-03
6.838379e-01,-1.857315e-01,2.259911e-01,4.079605e-03
6.839600e-01,-1.891543e-01,2.207075e-01,3.460331e-03
6.840820e-01,-1.952592e-01,2.209638e-01,-1.370880e-03
6.842041e-01,-1.926341e-01,2.182528e-01,3.491820e-03
6.843262e-01,-1.979762e-01,2.166142e-01,-4.185223e-04
6.844482e-01,-1.930475e-01,2.199273e-01,-1.559638e-03
6.845703e-01,-1.995321e-01,2.116743e-01,2.927208e-03
6.846924e-01,-1.945412e-01,2.092446e-01,4.633696e-03
6.848145e-01,-1.991344e-01,2.052003e-01,-2.280212e-04
6.849365e-01,-2.107810e-01,2.021652e-01,-2.954094e-03
6.850586e-01,-2.090925e-01,2.027607e-01,-3.833333e-03
6.851807e-01,-2.030732e-01,2.109551e-01,3.828266e-04
6.853027e-01,-2.154201e-01,2.077130e-01,6.403937e-04
6.854248e-01,-2.097170e-01,1.995894e-01,2.228347e-03
6.855469e-01,-2.098380e-01,1.956500e-01,-6.042399e-03
6.856689e-01,-2.110135e-01,1.979787e-01,-3.245051e-03
6.857910e-01,-2.166526e-01,1.931171e-01,4.539283e-03
6.859131e-01,-2.226928e-01,1.894217e-01,-2.436238e-04
6.860352e-01,-2.228710e-01,1.866606e-01,-2.853116e-03
6.861572e-01,-2.229181e-01,1.871997e-01,3.861610e-03
6.862793e-01,-2.277542e-01,1.834407e-01,4.855419e-03
6.864014e-01,-2.208594e-01,1.784323e-01,-2.096887e-03
6.865234e-01,-2.251702e-01,1.770771e-01,7.139236e-04
6.866455e-01,-2.250395e-01,1.756779e-01,3.369407e-03
6.867676e-01,-2.255761e-01,1.746528e-01,7.642178e-03
6.868896e-01,-2.302965e-01,1.756345e-01,4.713906e-03
6.870117e-01,-2.385809e-01,1.695625e-01,-7.313405e-03
