t_s,mic_v,accel_m_s2,force_n
4.815674e-02,-3.963960e-01,-2.950934e-01,-8.675854e-04
4.818726e-02,-5.249521e-01,-3.628599e-01,5.187655e-03
4.821777e-02,-5.004539e-02,-9.298094e-02,3.211312e-03
4.824829e-02,3.883301e-01,2.649748e-01,1.089805e-03
4.827881e-02,3.852324e-01,2.740668e-01,-4.312412e-04
4.830933e-02,3.413396e-01,2.192929e-01,-1.555391e-04
4.833984e-02,1.645722e-01,1.099914e-01,-2.049455e-03
4.837036e-02,-3.014759e-01,-1.822684e-01,-2.576642e-03
4.840088e-02,-5.925538e-01,-4.447314e-01,1.546110e-03
4.843140e-02,-3.172123e-01,-2.596898e-01,1.197198e-05
4.846191e-02,4.412840e-03,-3.598588e-02,-1.705204e-03
4.849243e-02,1.468946e-01,9.194793e-02,2.541480e-04
4.852295e-02,5.218752e-01,3.899406e-01,-1.095569e-03
4.855347e-02,4.999386e-01,3.453642e-01,5.406253e-04
4.858398e-02,-7.286136e-02,-6.577955e-02,1.169863e-03
4.861450e-02,-3.015012e-01,-2.071912e-01,-1.143363e-03
4.864502e-02,-3.313721e-01,-2.496964e-01,-2.584316e-03
4.867554e-02,-4.853096e-01,-3.291230e-01,4.612293e-03
4.870605e-02,-1.270569e-01,-1.057623e-01,-1.369095e-05
4.873657e-02,3.912244e-01,3.234884e-01,3.037522e-03
4.876709e-02,4.912282e-01,3.231666e-01,1.181467e-04
4.879761e-02,2.850951e-01,1.645965e-01,3.182991e-04
4.882812e-02,1.301162e-01,7.304352e-02,2.021097e-03
4.885864e-02,-1.984629e-01,-1.664226e-01,-2.027629e-03
4.888916e-02,-5.983491e-01,-4.697851e-01,4.041221e-03
4.891968e-02,-3.601160e-01,-2.610969e-01,-5.542653e-05
4.895020e-02,8.186912e-02,5.722412e-02,1.676197e-04
4.898071e-02,1.670758e-01,1.027967e-01,-1.926334e-03
4.901123e-02,4.400027e-01,3.403884e-01,-1.122828e-03
4.904175e-02,5.275330e-01,3.784341e-01,4.219725e-03
4.907227e-02,-1.232845e-02,-3.647230e-02,2.699758e-03
4.910278e-02,-3.413203e-01,-2.394015e-01,-5.205993e-04
4.913330e-02,-3.554817e-01,-2.679984e-01,-1.348820e-04
4.916382e-02,-4.124913e-01,-2.952707e-01,-5.084749e-03
4.919434e-02,-1.583936e-01,-1.104160e-01,3.703575e-04
4.922485e-02,3.261347e-01,2.734184e-01,-7.066821e-04
4.925537e-02,5.528230e-01,4.081260e-01,-5.926831e-05
4.928589e-02,2.877389e-01,1.880317e-01,-1.094017e-05
4.931641e-02,5.730292e-02,-7.795237e-03,-7.042410e-04
4.934692e-02,-1.308629e-01,-8.838098e-02,-3.335161e-05
4.937744e-02,-5.789967e-01,-3.742473e-01,-2.306037e-04
4.940796e-02,-4.451448e-01,-2.989561e-01,-2.081012e-03
4.943848e-02,8.292429e-02,7.637770e-02,7.639451e-04
4.946899e-02,2.289175e-01,1.443937e-01,2.984356e-03
4.949951e-02,3.725575e-01,2.453257e-01,-1.025007e-03
4.953003e-02,5.222444e-01,3.335296e-01,1.943127e-04
4.956055e-02,5.632262e-02,3.577717e-02,4.084282e-03
4.959106e-02,-3.956744e-01,-2.728758e-01,9.305957e-04
4.962158e-02,-4.243862e-01,-2.868479e-01,2.820644e-03
4.965210e-02,-3.050317e-01,-2.352539e-01,1.606362e-03
4.968262e-02,-1.656671e-01,-9.577391e-02,-5.425462e-04
4.971313e-02,2.690180e-01,1.643473e-01,2.263797e-03
4.974365e-02,6.039865e-01,4.328086e-01,-2.599865e-03
4.977417e-02,3.128533e-01,2.288207e-01,1.677593e-03
4.980469e-02,-1.639099e-02,-4.832037e-02,3.820940e-04
4.983521e-02,-1.350928e-01,-1.169955e-01,1.257870e-03
4.986572e-02,-5.219177e-01,-3.892748e-01,6.533800e-04
4.989624e-02,-4.943159e-01,-3.348178e-01,-1.982468e-03
4.992676e-02,6.756593e-02,4.170641e-02,9.294237e-04
4.995728e-02,3.121701e-01,1.671239e-01,1.710380e-03
4.998779e-02,3.433495e-01,2.315326e-01,2.683590e-03
5.001831e-02,4.564186e-01,2.941620e-01,-3.306520e-03
5.004883e-02,1.364876e-01,8.833873e-02,6.056230e-04
5.007935e-02,-4.050604e-01,-2.882629e-01,2.250536e-03
5.010986e-02,-4.907069e-01,-3.562967e-01,-1.606225e-03
5.014038e-02,-2.770803e-01,-2.213270e-01,2.027639e-03
5.017090e-02,-9.343700e-02,-9.150467e-02,8.061526e-04
5.020142e-02,1.835349e-01,1.259483e-01,-3.453704e-05
5.023193e-02,5.941180e-01,4.195279e-01,-1.411773e-03
5.026245e-02,3.561133e-01,2.709237e-01,-2.996635e-04
5.029297e-02,-6.976421e-02,-5.936552e-02,1.007829e-04
5.032349e-02,-1.624257e-01,-1.192071e-01,6.719012e-04
5.035400e-02,-4.303354e-01,-2.917206e-01,-2.348439e-03
5.038452e-02,-5.188061e-01,-3.641390e-01,-5.715317e-04
5.041504e-02,-8.186998e-03,-1.705646e-02,-1.984408e-03
5.044556e-02,3.484275e-01,2.427599e-01,-2.936055e-03
5.047607e-02,3.495109e-01,2.673524e-01,1.544710e-03
5.050659e-02,3.648080e-01,2.394315e-01,5.627522e-03
5.053711e-02,1.552448e-01,9.519443e-02,1.178810e-03
5.056763e-02,-3.270054e-01,-2.485412e-01,-1.148898e-03
5.059814e-02,-5.238511e-01,-3.569420e-01,-1.397862e-03
5.062866e-02,-2.734902e-01,-1.737744e-01,1.202485e-05
5.065918e-02,-2.746270e-02,-7.714770e-02,-1.405274e-03
5.068970e-02,1.439350e-01,1.268170e-01,-2.611740e-03
5.072021e-02,5.389820e-01,3.793854e-01,-2.345815e-05
5.075073e-02,4.354904e-01,3.147124e-01,-4.312163e-04
5.078125e-02,-7.252825e-02,-5.800916e-02,-5.877827e-04
5.081177e-02,-2.315479e-01,-1.778504e-01,2.319604e-03
5.084229e-02,-3.543183e-01,-2.255475e-01,-1.705977e-04
5.087280e-02,-4.796037e-01,-3.335307e-01,-8.569684e-04
5.090332e-02,-7.020720e-02,-3.205292e-02,9.994543e-05
5.093384e-02,3.511702e-01,2.750683e-01,-3.561348e-04
5.096436e-02,4.271152e-01,2.850377e-01,1.166818e-03
5.099487e-02,2.906272e-01,2.457908e-01,-1.631508e-03
5.102539e-02,1.593085e-01,7.587943e-02,-4.937287e-03
5.105591e-02,-2.696797e-01,-1.688380e-01,-1.067004e-04
5.108643e-02,-5.687474e-01,-3.969414e-01,-7.459945e-04
5.111694e-02,-3.046012e-01,-2.197864e-01,-6.108258e-04
5.114746e-02,1.959717e-02,1.141092e-02,-1.909594e-03
5.117798e-02,1.425378e-01,7.049564e-02,-2.746368e-03
5.120850e-02,4.834541e-01,3.339840e-01,-3.044507e-03
5.123901e-02,4.964127e-01,3.789224e-01,-1.836154e-03
5.126953e-02,-5.934407e-02,3.786997e-03,3.284651e-03
5.130005e-02,-3.046148e-01,-2.096012e-01,-7.482022e-05
5.133057e-02,-3.425486e-01,-2.283131e-01,3.288730e-03
5.136108e-02,-4.301001e-01,-3.093140e-01,2.742468e-04
5.139160e-02,-1.501166e-01,-9.973529e-02,5.773287e-04
5.142212e-02,3.754644e-01,2.249904e-01,-7.695222e-04
5.145264e-02,4.721936e-01,2.915010e-01,-3.805342e-04
5.148315e-02,2.806695e-01,1.777855e-01,-1.866224e-04
5.151367e-02,1.126023e-01,6.440112e-02,-2.849316e-03
5.154419e-02,-1.764808e-01,-1.398834e-01,-1.547876e-03
5.157471e-02,-5.696682e-01,-4.025598e-01,-7.988473e-04
5.160522e-02,-3.828956e-01,-2.511910e-01,-1.325779e-03
5.163574e-02,7.549946e-02,7.176913e-02,-4.454157e-04
5.166626e-02,1.735730e-01,1.148285e-01,1.027676e-03
5.169678e-02,3.971477e-01,2.647771e-01,-3.557828e-03
5.172729e-02,4.997192e-01,3.617214e-01,1.745576e-03
5.175781e-02,1.153934e-02,5.634441e-03,-2.864293e-03
5.178833e-02,-3.313954e-01,-2.354164e-01,2.014962e-03
5.181885e-02,-3.632699e-01,-2.564985e-01,2.076239e-03
5.184937e-02,-3.392113e-01,-2.244159e-01,-3.590961e-03
5.187988e-02,-1.494285e-01,-1.421552e-01,-3.713399e-03
5.191040e-02,3.106990e-01,2.295587e-01,1.918119e-03
5.194092e-02,5.222230e-01,3.779323e-01,8.745215e-04
5.197144e-02,2.810282e-01,1.582528e-01,8.019977e-04
5.200195e-02,2.343045e-02,3.093419e-02,-3.203166e-04
5.203247e-02,-1.555684e-01,-1.135353e-01,5.639882e-04
5.206299e-02,-5.491042e-01,-3.236644e-01,1.912570e-03
5.209351e-02,-4.265885e-01,-3.239512e-01,-1.373772e-03
5.212402e-02,8.833527e-02,7.126812e-02,2.111718e-03
5.215454e-02,2.268210e-01,1.664415e-01,-4.923752e-03
5.218506e-02,3.494064e-01,2.524566e-01,-1.276990e-03
5.221558e-02,4.484810e-01,3.527892e-01,-2.124130e-03
5.224609e-02,7.450164e-02,6.686482e-02,6.039149e-04
5.227661e-02,-3.773487e-01,-2.430313e-01,6.978642e-04
5.230713e-02,-3.944034e-01,-3.178357e-01,-1.085743e-03
5.233765e-02,-2.824577e-01,-1.618717e-01,-7.630481e-04
5.236816e-02,-1.471912e-01,-1.033735e-01,1.399741e-03
5.239868e-02,2.438507e-01,1.633774e-01,-3.977129e-03
5.242920e-02,5.560996e-01,3.995425e-01,1.413886e-03
5.245972e-02,3.121951e-01,2.109526e-01,-2.194139e-03
5.249023e-02,-4.377938e-02,-4.631985e-02,-1.361871e-03
5.252075e-02,-1.392922e-01,-1.047160e-01,-1.549978e-03
5.255127e-02,-4.564018e-01,-3.586533e-01,4.897853e-03
5.258179e-02,-4.777448e-01,-3.658822e-01,-2.350191e-03
5.261230e-02,4.406831e-02,6.005162e-02,1.719020e-04
5.264282e-02,3.176113e-01,2.201986e-01,1.885355e-03
5.267334e-02,3.390587e-01,2.201434e-01,2.375571e-03
5.270386e-02,4.170472e-01,2.717098e-01,1.922452e-03
5.273438e-02,1.310161e-01,9.409341e-02,-1.537793e-03
5.276489e-02,-3.518543e-01,-2.600599e-01,5.034199e-04
5.279541e-02,-4.698109e-01,-3.580578e-01,1.394823e-03
5.282593e-02,-2.495470e-01,-2.068564e-01,2.085031e-03
5.285645e-02,-7.592219e-02,-6.819786e-02,-3.775537e-03
5.288696e-02,1.620043e-01,1.392239e-01,2.068334e-03
5.291748e-02,5.557559e-01,3.614758e-01,-1.345750e-03
5.294800e-02,3.827692e-01,2.998440e-01,-1.692302e-03
5.297852e-02,-6.823029e-02,-2.427160e-02,1.850342e-03
5.300903e-02,-2.013326e-01,-1.111279e-01,4.369472e-04
5.303955e-02,-3.949779e-01,-2.818872e-01,1.723024e-03
5.307007e-02,-4.886236e-01,-3.275373e-01,1.270928e-03
5.310059e-02,-2.835299e-02,-2.692967e-02,-1.654029e-03
5.313110e-02,3.722945e-01,2.623295e-01,3.253471e-04
5.316162e-02,3.668411e-01,2.418216e-01,1.027993e-03
5.319214e-02,3.331033e-01,2.151696e-01,2.723126e-04
5.322266e-02,1.668930e-01,8.948159e-02,-2.322988e-03
5.325317e-02,-3.054378e-01,-2.186884e-01,-2.113198e-03
5.328369e-02,-5.414512e-01,-3.394595e-01,-1.073963e-04
5.331421e-02,-2.721298e-01,-1.980800e-01,1.454707e-03
5.334473e-02,-2.323231e-02,-2.837112e-03,2.585050e-03
5.337524e-02,1.478233e-01,9.255214e-02,2.420967e-03
5.340576e-02,4.985330e-01,3.587455e-01,-1.272717e-03
5.343628e-02,4.401779e-01,3.111856e-01,9.241916e-04
5.346680e-02,-7.138531e-02,-2.624603e-02,-1.637225e-03
5.349731e-02,-2.437316e-01,-1.719716e-01,-1.927355e-03
5.352783e-02,-3.180488e-01,-2.106399e-01,3.549758e-05
5.355835e-02,-4.510604e-01,-3.294757e-01,4.102795e-03
5.358887e-02,-8.985338e-02,-3.292316e-02,1.007284e-03
5.361938e-02,3.581296e-01,2.242336e-01,5.232550e-04
5.364990e-02,4.021901e-01,2.880845e-01,8.547583e-04
5.368042e-02,2.787789e-01,1.784334e-01,-3.918681e-03
5.371094e-02,1.084946e-01,1.115846e-01,-1.873003e-03
5.374146e-02,-2.278633e-01,-1.214756e-01,2.504135e-03
5.377197e-02,-5.440560e-01,-3.977873e-01,1.971562e-03
5.380249e-02,-3.252193e-01,-2.294096e-01,-5.624493e-04
5.383301e-02,3.591803e-02,6.212199e-02,-1.667122e-05
5.386353e-02,1.451010e-01,9.588806e-02,-9.208240e-04
5.389404e-02,4.320453e-01,3.341746e-01,-3.272615e-03
5.392456e-02,4.698706e-01,3.385180e-01,3.762736e-03
5.395508e-02,-3.061876e-02,-1.889121e-02,-2.204817e-03
5.398560e-02,-3.015760e-01,-2.051082e-01,4.637436e-04
5.401611e-02,-3.360607e-01,-1.739670e-01,-2.318572e-03
5.404663e-02,-3.819606e-01,-2.652047e-01,-1.405970e-03
5.407715e-02,-1.304361e-01,-1.065553e-01,3.532010e-04
5.410767e-02,3.353560e-01,2.575304e-01,-1.367032e-03
5.413818e-02,4.847823e-01,3.432874e-01,-1.249154e-03
5.416870e-02,2.456142e-01,1.845626e-01,-1.631915e-03
5.419922e-02,6.850839e-02,4.765980e-02,2.996364e-04
5.422974e-02,-1.665971e-01,-1.405119e-01,2.078279e-03
5.426025e-02,-5.207722e-01,-3.926140e-01,1.163638e-03
5.429077e-02,-3.896058e-01,-2.795278e-01,4.074058e-04
5.432129e-02,8.893120e-02,1.703099e-02,9.740319e-04
5.435181e-02,1.954371e-01,1.455092e-01,-4.185397e-03
5.438232e-02,3.580550e-01,2.790347e-01,-2.828773e-03
5.441284e-02,4.660809e-01,3.061060e-01,-8.374211e-04
5.444336e-02,3.037020e-02,2.545998e-02,1.334620e-03
5.447388e-02,-3.356233e-01,-2.348640e-01,-1.531269e-03
5.450439e-02,-3.646509e-01,-2.387475e-01,1.174525e-03
5.453491e-02,-3.045228e-01,-2.428540e-01,-2.903432e-03
5.456543e-02,-1.454571e-01,-6.382618e-02,-2.789917e-04
5.459595e-02,2.800815e-01,1.820881e-01,-6.963234e-04
5.462646e-02,5.134323e-01,3.799830e-01,-2.288070e-03
5.465698e-02,2.787982e-01,1.967544e-01,1.123679e-03
5.468750e-02,1.989212e-02,2.659544e-02,-3.376495e-03
5.471802e-02,-1.499569e-01,-1.183071e-01,2.490257e-03
5.474854e-02,-4.817626e-01,-3.782327e-01,8.155294e-04
5.477905e-02,-4.261820e-01,-3.173452e-01,1.956221e-03
5.480957e-02,7.311038e-02,5.003499e-02,2.695775e-03
5.484009e-02,2.589711e-01,1.758587e-01,4.215057e-03
5.487061e-02,3.501396e-01,2.467681e-01,1.334119e-03
5.490112e-02,4.437315e-01,3.183831e-01,-1.549458e-03
5.493164e-02,8.863808e-02,7.715126e-02,-6.302267e-04
5.496216e-02,-3.690831e-01,-2.663888e-01,1.062988e-03
5.499268e-02,-4.087352e-01,-2.949189e-01,-3.599364e-04
5.502319e-02,-2.734137e-01,-1.793069e-01,9.036657e-04
5.505371e-02,-1.275577e-01,-7.962861e-02,-2.353489e-03
5.508423e-02,1.987315e-01,1.521351e-01,9.352485e-04
5.511475e-02,5.524930e-01,3.764661e-01,-1.041185e-03
5.514526e-02,3.201511e-01,2.308564e-01,-1.488383e-03
5.517578e-02,-2.701131e-02,-3.730775e-02,9.462083e-05
5.520630e-02,-1.413396e-01,-1.137767e-01,1.958028e-04
5.523682e-02,-4.256923e-01,-2.824876e-01,1.578872e-03
5.526733e-02,-4.524290e-01,-3.095132e-01,1.442855e-03
5.529785e-02,1.595603e-02,-2.508004e-02,-9.895640e-04
5.532837e-02,3.131012e-01,2.042355e-01,-2.206072e-03
5.535889e-02,3.379492e-01,2.104586e-01,9.058817e-04
5.538940e-02,3.474970e-01,2.583024e-01,1.674172e-03
5.541992e-02,1.489215e-01,7.046331e-02,-1.014215e-04
5.545044e-02,-3.265243e-01,-1.997001e-01,-1.446867e-03
5.548096e-02,-4.691718e-01,-3.303248e-01,5.011390e-04
5.551147e-02,-2.601115e-01,-1.896564e-01,-2.935830e-04
5.554199e-02,-7.686072e-02,-6.385577e-02,-1.986202e-03
5.557251e-02,1.451808e-01,9.400394e-02,-1.712556e-04
5.560303e-02,5.057871e-01,3.381345e-01,1.208790e-03
5.563354e-02,3.812955e-01,2.940044e-01,5.036435e-03
5.566406e-02,-7.318512e-02,-4.804912e-02,2.095521e-04
5.569458e-02,-1.687586e-01,-1.659592e-01,-3.296415e-03
5.572510e-02,-3.608463e-01,-2.402814e-01,-4.622555e-04
5.575562e-02,-4.492886e-01,-3.243009e-01,-6.725320e-04
5.578613e-02,-2.857497e-02,-4.606925e-02,-3.104223e-03
5.581665e-02,3.315381e-01,2.704908e-01,-3.067200e-03
5.584717e-02,3.719311e-01,2.509403e-01,4.868013e-04
5.587769e-02,3.010639e-01,2.114373e-01,-2.174425e-03
5.590820e-02,1.170089e-01,1.207924e-01,6.285647e-04
5.593872e-02,-2.655815e-01,-1.445037e-01,1.061853e-03
5.596924e-02,-5.228087e-01,-3.907610e-01,-3.496215e-04
5.599976e-02,-2.681638e-01,-1.901159e-01,1.398145e-03
5.603027e-02,-4.283978e-03,2.845877e-02,-5.349155e-03
5.606079e-02,1.416169e-01,1.083171e-01,-2.997794e-03
5.609131e-02,4.407616e-01,2.862027e-01,-1.191923e-03
5.612183e-02,4.111207e-01,3.425589e-01,-1.357868e-03
5.615234e-02,-6.515731e-02,-3.578827e-02,3.740351e-03
5.618286e-02,-2.716422e-01,-2.058847e-01,-3.708771e-04
5.621338e-02,-3.153214e-01,-2.415882e-01,6.852859e-04
5.624390e-02,-4.229063e-01,-2.384509e-01,1.050129e-03
5.627441e-02,-1.092139e-01,-8.720916e-02,1.035457e-03
5.630493e-02,3.498031e-01,2.494894e-01,3.283205e-04
5.633545e-02,3.963249e-01,2.895700e-01,-2.185239e-03
5.636597e-02,2.499330e-01,1.784101e-01,-3.716758e-03
5.639648e-02,9.689449e-02,8.302249e-02,1.652582e-03
5.642700e-02,-2.087952e-01,-1.516638e-01,-3.950642e-03
5.645752e-02,-5.250057e-01,-3.813928e-01,-1.120189e-03
5.648804e-02,-3.216091e-01,-2.430274e-01,2.178590e-03
5.651855e-02,3.863564e-02,3.449098e-02,4.531671e-04
5.654907e-02,1.777994e-01,9.953999e-02,1.672815e-03
5.657959e-02,3.918835e-01,2.867453e-01,-2.961067e-03
5.661011e-02,4.420443e-01,3.275658e-01,8.001748e-04
5.664062e-02,-3.415370e-03,6.387183e-03,-1.205154e-03
5.667114e-02,-3.083819e-01,-2.298308e-01,-9.278960e-04
5.670166e-02,-3.260357e-01,-2.362101e-01,2.237426e-03
5.673218e-02,-3.426376e-01,-2.284484e-01,-7.638895e-04
5.676270e-02,-1.319926e-01,-9.217724e-02,-1.470635e-03
5.679321e-02,3.067099e-01,2.163656e-01,2.936847e-03
5.682373e-02,4.775725e-01,3.615110e-01,6.634416e-04
5.685425e-02,2.555996e-01,2.033308e-01,8.801540e-04
5.688477e-02,5.016473e-02,1.890501e-02,2.317850e-03
5.691528e-02,-1.332660e-01,-9.572051e-02,-6.389020e-04
5.694580e-02,-4.852054e-01,-3.709263e-01,-3.852720e-03
5.697632e-02,-3.654058e-01,-2.698458e-01,2.626939e-03
5.700684e-02,7.433146e-02,3.009638e-03,-5.587437e-04
5.703735e-02,2.203445e-01,1.442953e-01,-6.581227e-04
5.706787e-02,3.432401e-01,2.506223e-01,5.938516e-04
5.709839e-02,4.289206e-01,3.098438e-01,1.982227e-04
5.712891e-02,4.477401e-02,2.933751e-02,1.029892e-03
5.715942e-02,-3.306466e-01,-2.127971e-01,1.638565e-07
5.718994e-02,-3.744571e-01,-2.516673e-01,-3.177308e-03
5.722046e-02,-2.696764e-01,-2.109469e-01,2.203375e-03
5.725098e-02,-1.456659e-01,-7.342602e-02,-1.436458e-03
5.728149e-02,2.143339e-01,1.934898e-01,3.135564e-03
5.731201e-02,5.068603e-01,3.641633e-01,7.591407e-04
5.734253e-02,2.800933e-01,1.980844e-01,-5.435886e-04
5.737305e-02,-5.303792e-03,2.199462e-02,-3.909230e-04
5.740356e-02,-1.341423e-01,-1.127565e-01,1.436098e-03
5.743408e-02,-4.290381e-01,-2.890812e-01,5.759477e-04
5.746460e-02,-4.228184e-01,-3.174016e-01,-3.988555e-03
5.749512e-02,4.417990e-02,7.447386e-03,-2.933346e-03
5.752563e-02,2.639313e-01,1.846666e-01,-1.522353e-03
5.755615e-02,3.133727e-01,2.241458e-01,-8.469399e-05
5.758667e-02,3.828538e-01,2.426189e-01,-1.749077e-03
5.761719e-02,9.797487e-02,6.685638e-02,2.525276e-03
5.764771e-02,-3.455434e-01,-2.182255e-01,3.721878e-06
5.767822e-02,-4.191936e-01,-3.129600e-01,6.611348e-04
5.770874e-02,-2.331227e-01,-1.953425e-01,1.429177e-04
5.773926e-02,-1.089930e-01,-5.812271e-02,2.846953e-03
5.776978e-02,1.825440e-01,1.210793e-01,1.165588e-03
5.780029e-02,5.261421e-01,3.776474e-01,1.317308e-03
5.783081e-02,3.157608e-01,2.293601e-01,1.388161e-03
5.786133e-02,-5.259845e-02,-1.361677e-02,1.914268e-03
5.789185e-02,-1.375089e-01,-9.589322e-02,-3.093376e-03
5.792236e-02,-3.761715e-01,-2.383498e-01,-1.908383e-03
5.795288e-02,-4.416503e-01,-2.797031e-01,-1.931545e-04
5.798340e-02,6.111274e-03,-1.375005e-02,-1.509265e-03
5.801392e-02,3.129963e-01,1.947379e-01,3.256401e-04
5.804443e-02,3.227331e-01,2.767812e-01,-1.417754e-03
5.807495e-02,3.294240e-01,2.377425e-01,6.376585e-04
5.810547e-02,1.234129e-01,6.937516e-02,-4.128901e-04
5.813599e-02,-2.802455e-01,-1.709353e-01,-2.478788e-04
5.816650e-02,-4.612676e-01,-3.192834e-01,1.119316e-03
5.819702e-02,-2.450844e-01,-1.713582e-01,-1.494590e-03
5.822754e-02,-5.984940e-02,-1.932727e-02,1.398733e-04
5.825806e-02,1.431095e-01,1.211320e-01,2.101758e-04
5.828857e-02,4.740107e-01,3.521374e-01,-7.541417e-04
5.831909e-02,3.853718e-01,2.770685e-01,3.016430e-03
5.834961e-02,-7.553623e-02,-3.713332e-02,4.354936e-03
5.838013e-02,-2.294234e-01,-1.643938e-01,3.060365e-03
5.841064e-02,-3.369703e-01,-2.354426e-01,-2.064609e-03
5.844116e-02,-4.262066e-01,-3.055270e-01,-1.311139e-03
5.847168e-02,-7.113539e-02,-1.701543e-02,-3.257951e-03
5.850220e-02,3.255841e-01,2.353234e-01,-2.141061e-03
5.853271e-02,3.732017e-01,2.610429e-01,-1.095273e-03
5.856323e-02,2.904992e-01,1.713173e-01,1.647896e-04
5.859375e-02,1.262426e-01,8.933778e-02,-2.311845e-03
5.862427e-02,-2.014303e-01,-1.418030e-01,-7.217667e-04
5.865479e-02,-4.922593e-01,-3.592930e-01,4.213731e-03
5.868530e-02,-2.678338e-01,-1.962784e-01,5.952756e-04
5.871582e-02,1.602909e-02,3.765002e-02,-2.992149e-04
5.874634e-02,1.487250e-01,9.406855e-02,1.053969e-03
5.877686e-02,4.324189e-01,2.894154e-01,5.410224e-04
5.880737e-02,4.110450e-01,2.883834e-01,-2.736330e-03
5.883789e-02,-3.615207e-02,-3.666873e-02,-9.535392e-04
5.886841e-02,-2.507605e-01,-1.747002e-01,1.102976e-03
5.889893e-02,-3.018101e-01,-2.246830e-01,-1.052020e-03
5.892944e-02,-3.771625e-01,-2.753438e-01,-2.566812e-03
5.895996e-02,-9.579992e-02,-5.759231e-02,2.349323e-04
5.899048e-02,3.165673e-01,2.430466e-01,-1.697001e-04
5.902100e-02,4.223242e-01,2.855355e-01,-2.690348e-03
5.905151e-02,2.466848e-01,1.608327e-01,3.557487e-03
5.908203e-02,1.024101e-01,6.709006e-02,-7.340077e-05
5.911255e-02,-1.679464e-01,-1.485465e-01,-9.816967e-04
5.914307e-02,-4.987154e-01,-3.458136e-01,-1.400898e-03
5.917358e-02,-3.221082e-01,-2.268934e-01,-3.343238e-03
5.920410e-02,6.413476e-02,7.242639e-02,-1.025212e-03
5.923462e-02,1.713899e-01,1.095501e-01,1.841350e-03
5.926514e-02,3.539200e-01,2.445350e-01,2.747866e-03
5.929565e-02,4.216940e-01,2.753780e-01,1.518682e-03
5.932617e-02,1.315202e-02,2.506672e-02,-7.259874e-04
5.935669e-02,-3.093335e-01,-1.913790e-01,8.726496e-06
5.938721e-02,-3.195287e-01,-2.555884e-01,4.521261e-04
5.941772e-02,-3.025699e-01,-2.442853e-01,-1.675525e-03
5.944824e-02,-1.416794e-01,-8.175230e-02,-3.916647e-03
5.947876e-02,2.769753e-01,2.201384e-01,-3.495470e-03
5.950928e-02,4.491830e-01,3.330109e-01,-1.064608e-03
5.953979e-02,2.418149e-01,1.728580e-01,-3.169054e-03
5.957031e-02,4.795077e-02,3.000671e-02,2.583367e-04
5.960083e-02,-1.390605e-01,-9.219130e-02,-2.581107e-03
5.963135e-02,-4.497158e-01,-3.593361e-01,2.847262e-04
5.966187e-02,-3.971418e-01,-2.654234e-01,-5.406146e-04
5.969238e-02,3.970039e-02,1.295405e-02,1.449552e-03
5.972290e-02,2.158065e-01,1.688642e-01,7.186410e-04
5.975342e-02,3.138912e-01,1.908204e-01,1.534989e-03
5.978394e-02,4.023883e-01,2.623654e-01,2.288751e-03
5.981445e-02,9.144572e-02,4.095650e-02,1.155732e-03
5.984497e-02,-3.351216e-01,-2.327765e-01,-3.926864e-03
5.987549e-02,-3.776754e-01,-2.867096e-01,-1.599367e-04
5.990601e-02,-2.341158e-01,-1.864064e-01,-2.254409e-04
5.993652e-02,-1.231706e-01,-1.183821e-01,-1.847569e-03
5.996704e-02,2.286214e-01,1.792575e-01,-7.128808e-04
5.999756e-02,4.805431e-01,3.440993e-01,8.638677e-04
6.002808e-02,2.937453e-01,1.476793e-01,-9.770583e-04
6.005859e-02,-3.805973e-03,-2.981463e-03,-9.175679e-05
6.008911e-02,-1.364584e-01,-5.958358e-02,5.642473e-04
6.011963e-02,-4.033770e-01,-3.013415e-01,6.710718e-04
6.015015e-02,-4.282531e-01,-2.834285e-01,1.737315e-03
6.018066e-02,3.873549e-02,-1.550678e-02,1.003731e-03
6.021118e-02,2.549852e-01,1.799433e-01,-2.060097e-03
6.024170e-02,3.213952e-01,1.952845e-01,-4.380846e-04
6.027222e-02,3.562862e-01,2.429123e-01,1.731316e-03
6.030273e-02,9.885291e-02,1.095350e-01,-8.714106e-04
6.033325e-02,-3.081224e-01,-1.986262e-01,1.953386e-03
6.036377e-02,-4.156815e-01,-3.070402e-01,-1.213024e-03
6.039429e-02,-2.232764e-01,-1.700139e-01,-2.258192e-03
6.042480e-02,-8.640080e-02,-7.884606e-02,1.150276e-03
6.045532e-02,1.610929e-01,1.270190e-01,-2.694475e-03
6.048584e-02,4.790647e-01,3.643310e-01,1.231530e-03
6.051636e-02,3.240977e-01,2.026681e-01,-1.810799e-03
6.054688e-02,-3.964483e-02,-7.251952e-02,-3.611827e-04
6.057739e-02,-1.797479e-01,-1.164821e-01,2.932921e-03
6.060791e-02,-3.543687e-01,-2.832495e-01,8.362831e-04
6.063843e-02,-4.087978e-01,-3.011185e-01,-1.259354e-03
6.066895e-02,-1.336976e-02,-2.303073e-02,-1.897686e-04
6.069946e-02,3.001727e-01,1.955202e-01,-7.180973e-04
6.072998e-02,3.260217e-01,2.062753e-01,-4.718379e-04
6.076050e-02,2.942303e-01,2.465764e-01,-1.864216e-03
6.079102e-02,1.269508e-01,7.927289e-02,-3.953346e-03
6.082153e-02,-2.498345e-01,-1.683004e-01,-6.109478e-04
